,date,hour,desc
2875,2016-02-25,900,Sunny
2876,2016-02-25,1200,Sunny
2877,2016-02-25,1500,Partly cloudy
2878,2016-02-25,1800,Partly cloudy
2879,2016-02-25,2100,Patchy rain possible
2880,2016-02-26,0,Clear
2881,2016-02-26,300,Clear
2882,2016-02-26,600,Sunny
2883,2016-02-26,900,Sunny
2884,2016-02-26,1200,Partly cloudy
2885,2016-02-26,1500,Patchy rain possible
2886,2016-02-26,1800,Patchy rain possible
2887,2016-02-26,2100,Partly cloudy
2888,2016-02-27,0,Clear
2889,2016-02-27,300,Clear
2890,2016-02-27,600,Sunny
2891,2016-02-27,900,Sunny
2892,2016-02-27,1200,Partly cloudy
2893,2016-02-27,1500,Patchy rain possible
2894,2016-02-27,1800,Light rain shower
2895,2016-02-27,2100,Light rain shower
2896,2016-02-28,0,Clear
2897,2016-02-28,300,Clear
2898,2016-02-28,600,Sunny
2899,2016-02-28,900,Sunny
2900,2016-02-28,1200,Cloudy
2901,2016-02-28,1500,Light rain shower
2902,2016-02-28,1800,Light rain shower
2903,2016-02-28,2100,Partly cloudy
2904,2016-03-01,0,Clear
2905,2016-03-01,300,Clear
2906,2016-03-01,600,Sunny
2907,2016-03-01,900,Sunny
2908,2016-03-01,1200,Partly cloudy
2909,2016-03-01,1500,Partly cloudy
2910,2016-03-01,1800,Partly cloudy
2911,2016-03-01,2100,Clear
2912,2016-03-02,0,Clear
2913,2016-03-02,300,Clear
2914,2016-03-02,600,Sunny
2915,2016-03-02,900,Sunny
2916,2016-03-02,1200,Partly cloudy
2917,2016-03-02,1500,Patchy rain possible
2918,2016-03-02,1800,Light rain shower
2919,2016-03-02,2100,Clear
2920,2016-03-03,0,Clear
2921,2016-03-03,300,Clear
2922,2016-03-03,600,Sunny
2923,2016-03-03,900,Sunny
2924,2016-03-03,1200,Sunny
2925,2016-03-03,1500,Sunny
2926,2016-03-03,1800,Partly cloudy
2927,2016-03-03,2100,Clear
2928,2016-03-04,0,Clear
2929,2016-03-04,300,Partly cloudy
2930,2016-03-04,600,Partly cloudy
2931,2016-03-04,900,Partly cloudy
2932,2016-03-04,1200,Partly cloudy
2933,2016-03-04,1500,Partly cloudy
2934,2016-03-04,1800,Partly cloudy
2935,2016-03-04,2100,Patchy rain possible
2936,2016-03-05,0,Cloudy
2937,2016-03-05,300,Partly cloudy
2938,2016-03-05,600,Partly cloudy
2939,2016-03-05,900,Partly cloudy
2940,2016-03-05,1200,Partly cloudy
2941,2016-03-05,1500,Partly cloudy
2942,2016-03-05,1800,Light rain shower
2943,2016-03-05,2100,Patchy rain possible
2944,2016-03-06,0,Patchy rain possible
2945,2016-03-06,300,Partly cloudy
2946,2016-03-06,600,Partly cloudy
2947,2016-03-06,900,Partly cloudy
2948,2016-03-06,1200,Partly cloudy
2949,2016-03-06,1500,Patchy rain possible
2950,2016-03-06,1800,Moderate or heavy rain shower
2951,2016-03-06,2100,Patchy rain possible
2952,2016-03-07,0,Patchy rain possible
2953,2016-03-07,300,Clear
2954,2016-03-07,600,Sunny
2955,2016-03-07,900,Sunny
2956,2016-03-07,1200,Sunny
2957,2016-03-07,1500,Moderate or heavy rain shower
2958,2016-03-07,1800,Patchy rain possible
2959,2016-03-07,2100,Clear
2960,2016-03-08,0,Clear
2961,2016-03-08,300,Clear
2962,2016-03-08,600,Sunny
2963,2016-03-08,900,Sunny
2964,2016-03-08,1200,Partly cloudy
2965,2016-03-08,1500,Patchy rain possible
2966,2016-03-08,1800,Patchy rain possible
2967,2016-03-08,2100,Clear
2968,2016-03-09,0,Clear
2969,2016-03-09,300,Clear
2970,2016-03-09,600,Sunny
2971,2016-03-09,900,Sunny
2972,2016-03-09,1200,Partly cloudy
2973,2016-03-09,1500,Sunny
2974,2016-03-09,1800,Clear
2975,2016-03-09,2100,Patchy rain possible
2976,2016-03-10,0,Clear
2977,2016-03-10,300,Clear
2978,2016-03-10,600,Sunny
2979,2016-03-10,900,Sunny
2980,2016-03-10,1200,Patchy rain possible
2981,2016-03-10,1500,Patchy rain possible
2982,2016-03-10,1800,Patchy rain possible
2983,2016-03-10,2100,Patchy rain possible
2984,2016-03-11,0,Clear
2985,2016-03-11,300,Clear
2986,2016-03-11,600,Sunny
2987,2016-03-11,900,Sunny
2988,2016-03-11,1200,Partly cloudy
2989,2016-03-11,1500,Patchy rain possible
2990,2016-03-11,1800,Patchy rain possible
2991,2016-03-11,2100,Clear
2992,2016-03-12,0,Clear
2993,2016-03-12,300,Clear
2994,2016-03-12,600,Sunny
2995,2016-03-12,900,Sunny
2996,2016-03-12,1200,Partly cloudy
2997,2016-03-12,1500,Sunny
2998,2016-03-12,1800,Clear
2999,2016-03-12,2100,Partly cloudy
3000,2016-03-13,0,Clear
3001,2016-03-13,300,Patchy rain possible
3002,2016-03-13,600,Patchy rain possible
3003,2016-03-13,900,Patchy rain possible
3004,2016-03-13,1200,Patchy rain possible
3005,2016-03-13,1500,Patchy rain possible
3006,2016-03-13,1800,Patchy rain possible
3007,2016-03-13,2100,Clear
3008,2016-03-14,0,Clear
3009,2016-03-14,300,Partly cloudy
3010,2016-03-14,600,Sunny
3011,2016-03-14,900,Patchy rain possible
3012,2016-03-14,1200,Moderate or heavy rain shower
3013,2016-03-14,1500,Light rain shower
3014,2016-03-14,1800,Moderate or heavy rain shower
3015,2016-03-14,2100,Clear
3016,2016-03-15,0,Clear
3017,2016-03-15,300,Patchy rain possible
3018,2016-03-15,600,Sunny
3019,2016-03-15,900,Patchy rain possible
3020,2016-03-15,1200,Light rain shower
3021,2016-03-15,1500,Patchy rain possible
3022,2016-03-15,1800,Patchy rain possible
3023,2016-03-15,2100,Clear
3024,2016-03-16,0,Clear
3025,2016-03-16,300,Clear
3026,2016-03-16,600,Sunny
3027,2016-03-16,900,Sunny
3028,2016-03-16,1200,Partly cloudy
3029,2016-03-16,1500,Patchy rain possible
3030,2016-03-16,1800,Clear
3031,2016-03-16,2100,Clear
3032,2016-03-17,0,Clear
3033,2016-03-17,300,Clear
3034,2016-03-17,600,Sunny
3035,2016-03-17,900,Sunny
3036,2016-03-17,1200,Partly cloudy
3037,2016-03-17,1500,Sunny
3038,2016-03-17,1800,Clear
3039,2016-03-17,2100,Clear
3040,2016-03-18,0,Partly cloudy
3041,2016-03-18,300,Partly cloudy
3042,2016-03-18,600,Partly cloudy
3043,2016-03-18,900,Patchy rain possible
3044,2016-03-18,1200,Patchy rain possible
3045,2016-03-18,1500,Sunny
3046,2016-03-18,1800,Clear
3047,2016-03-18,2100,Clear
3048,2016-03-19,0,Patchy rain possible
3049,2016-03-19,300,Clear
3050,2016-03-19,600,Partly cloudy
3051,2016-03-19,900,Partly cloudy
3052,2016-03-19,1200,Partly cloudy
3053,2016-03-19,1500,Partly cloudy
3054,2016-03-19,1800,Clear
3055,2016-03-19,2100,Partly cloudy
3056,2016-03-20,0,Cloudy
3057,2016-03-20,300,Partly cloudy
3058,2016-03-20,600,Partly cloudy
3059,2016-03-20,900,Patchy rain possible
3060,2016-03-20,1200,Patchy rain possible
3061,2016-03-20,1500,Patchy rain possible
3062,2016-03-20,1800,Patchy rain possible
3063,2016-03-20,2100,Patchy rain possible
3064,2016-03-21,0,Partly cloudy
3065,2016-03-21,300,Patchy rain possible
3066,2016-03-21,600,Patchy rain possible
3067,2016-03-21,900,Patchy rain possible
3068,2016-03-21,1200,Light rain shower
3069,2016-03-21,1500,Moderate or heavy rain shower
3070,2016-03-21,1800,Torrential rain shower
3071,2016-03-21,2100,Moderate or heavy rain shower
3072,2016-03-22,0,Moderate or heavy rain shower
3073,2016-03-22,300,Mist
3074,2016-03-22,600,Partly cloudy
3075,2016-03-22,900,Partly cloudy
3076,2016-03-22,1200,Light rain shower
3077,2016-03-22,1500,Patchy rain possible
3078,2016-03-22,1800,Patchy rain possible
3079,2016-03-22,2100,Patchy rain possible
3080,2016-03-23,0,Patchy rain possible
3081,2016-03-23,300,Patchy rain possible
3082,2016-03-23,600,Patchy rain possible
3083,2016-03-23,900,Sunny
3084,2016-03-23,1200,Patchy rain possible
3085,2016-03-23,1500,Patchy rain possible
3086,2016-03-23,1800,Clear
3087,2016-03-23,2100,Clear
3088,2016-03-24,0,Patchy rain possible
3089,2016-03-24,300,Patchy rain possible
3090,2016-03-24,600,Patchy rain possible
3091,2016-03-24,900,Sunny
3092,2016-03-24,1200,Partly cloudy
3093,2016-03-24,1500,Patchy rain possible
3094,2016-03-24,1800,Patchy rain possible
3095,2016-03-24,2100,Patchy rain possible
3096,2016-03-25,0,Light rain shower
3097,2016-03-25,300,Cloudy
3098,2016-03-25,600,Partly cloudy
3099,2016-03-25,900,Sunny
3100,2016-03-25,1200,Light rain shower
3101,2016-03-25,1500,Patchy rain possible
3102,2016-03-25,1800,Moderate or heavy rain shower
3103,2016-03-25,2100,Patchy rain possible
3104,2016-03-26,0,Clear
3105,2016-03-26,300,Clear
3106,2016-03-26,600,Sunny
3107,2016-03-26,900,Sunny
3108,2016-03-26,1200,Sunny
3109,2016-03-26,1500,Patchy rain possible
3110,2016-03-26,1800,Patchy rain possible
3111,2016-03-26,2100,Clear
3112,2016-03-27,0,Clear
3113,2016-03-27,300,Clear
3114,2016-03-27,600,Sunny
3115,2016-03-27,900,Sunny
3116,2016-03-27,1200,Partly cloudy
3117,2016-03-27,1500,Sunny
3118,2016-03-27,1800,Clear
3119,2016-03-27,2100,Clear
3120,2016-03-28,0,Clear
3121,2016-03-28,300,Clear
3122,2016-03-28,600,Sunny
3123,2016-03-28,900,Sunny
3124,2016-03-28,1200,Patchy rain possible
3125,2016-03-28,1500,Moderate or heavy rain shower
3126,2016-03-28,1800,Clear
3127,2016-03-28,2100,Clear
3128,2016-03-29,0,Clear
3129,2016-03-29,300,Clear
3130,2016-03-29,600,Sunny
3131,2016-03-29,900,Sunny
3132,2016-03-29,1200,Sunny
3133,2016-03-29,1500,Sunny
3134,2016-03-29,1800,Clear
3135,2016-03-29,2100,Clear
3136,2016-03-30,0,Clear
3137,2016-03-30,300,Clear
3138,2016-03-30,600,Sunny
3139,2016-03-30,900,Sunny
3140,2016-03-30,1200,Sunny
3141,2016-03-30,1500,Sunny
3142,2016-03-30,1800,Partly cloudy
3143,2016-03-30,2100,Partly cloudy
3144,2016-03-31,0,Clear
3145,2016-03-31,300,Clear
3146,2016-03-31,600,Sunny
3147,2016-03-31,900,Sunny
3148,2016-03-31,1200,Sunny
3149,2016-03-31,1500,Sunny
3150,2016-03-31,1800,Clear
3151,2016-03-31,2100,Patchy rain possible
3152,2016-04-01,0,Clear
3153,2016-04-01,300,Clear
3154,2016-04-01,600,Sunny
3155,2016-04-01,900,Sunny
3156,2016-04-01,1200,Partly cloudy
3157,2016-04-01,1500,Partly cloudy
3158,2016-04-01,1800,Clear
3159,2016-04-01,2100,Clear
3160,2016-04-02,0,Clear
3161,2016-04-02,300,Clear
3162,2016-04-02,600,Sunny
3163,2016-04-02,900,Sunny
3164,2016-04-02,1200,Partly cloudy
3165,2016-04-02,1500,Sunny
3166,2016-04-02,1800,Clear
3167,2016-04-02,2100,Partly cloudy
3168,2016-04-03,0,Clear
3169,2016-04-03,300,Clear
3170,2016-04-03,600,Sunny
3171,2016-04-03,900,Sunny
3172,2016-04-03,1200,Partly cloudy
3173,2016-04-03,1500,Patchy rain possible
3174,2016-04-03,1800,Moderate or heavy rain shower
3175,2016-04-03,2100,Patchy rain possible
3176,2016-04-04,0,Patchy rain possible
3177,2016-04-04,300,Moderate or heavy rain shower
3178,2016-04-04,600,Patchy rain possible
3179,2016-04-04,900,Sunny
3180,2016-04-04,1200,Light rain shower
3181,2016-04-04,1500,Patchy rain possible
3182,2016-04-04,1800,Moderate or heavy rain shower
3183,2016-04-04,2100,Partly cloudy
3184,2016-04-05,0,Partly cloudy
3185,2016-04-05,300,Clear
3186,2016-04-05,600,Partly cloudy
3187,2016-04-05,900,Patchy rain possible
3188,2016-04-05,1200,Cloudy
3189,2016-04-05,1500,Patchy rain possible
3190,2016-04-05,1800,Light rain shower
3191,2016-04-05,2100,Patchy rain possible
3192,2016-04-06,0,Patchy rain possible
3193,2016-04-06,300,Partly cloudy
3194,2016-04-06,600,Partly cloudy
3195,2016-04-06,900,Sunny
3196,2016-04-06,1200,Patchy rain possible
3197,2016-04-06,1500,Patchy rain possible
3198,2016-04-06,1800,Patchy rain possible
3199,2016-04-06,2100,Partly cloudy
3200,2016-04-07,0,Cloudy
3201,2016-04-07,300,Partly cloudy
3202,2016-04-07,600,Partly cloudy
3203,2016-04-07,900,Partly cloudy
3204,2016-04-07,1200,Partly cloudy
3205,2016-04-07,1500,Partly cloudy
3206,2016-04-07,1800,Clear
3207,2016-04-07,2100,Clear
3208,2016-04-08,0,Clear
3209,2016-04-08,300,Partly cloudy
3210,2016-04-08,600,Partly cloudy
3211,2016-04-08,900,Sunny
3212,2016-04-08,1200,Partly cloudy
3213,2016-04-08,1500,Patchy rain possible
3214,2016-04-08,1800,Patchy rain possible
3215,2016-04-08,2100,Clear
3216,2016-04-09,0,Patchy rain possible
3217,2016-04-09,300,Clear
3218,2016-04-09,600,Sunny
3219,2016-04-09,900,Sunny
3220,2016-04-09,1200,Patchy rain possible
3221,2016-04-09,1500,Moderate or heavy rain shower
3222,2016-04-09,1800,Moderate or heavy rain shower
3223,2016-04-09,2100,Clear
3224,2016-04-10,0,Clear
3225,2016-04-10,300,Patchy rain possible
3226,2016-04-10,600,Patchy rain possible
3227,2016-04-10,900,Sunny
3228,2016-04-10,1200,Patchy rain possible
3229,2016-04-10,1500,Light rain shower
3230,2016-04-10,1800,Patchy light rain with thunder
3231,2016-04-10,2100,Moderate or heavy rain shower
3232,2016-04-11,0,Patchy rain possible
3233,2016-04-11,300,Patchy rain possible
3234,2016-04-11,600,Patchy rain possible
3235,2016-04-11,900,Sunny
3236,2016-04-11,1200,Patchy rain possible
3237,2016-04-11,1500,Patchy rain possible
3238,2016-04-11,1800,Patchy rain possible
3239,2016-04-11,2100,Clear
3240,2016-04-12,0,Patchy rain possible
3241,2016-04-12,300,Mist
3242,2016-04-12,600,Sunny
3243,2016-04-12,900,Sunny
3244,2016-04-12,1200,Patchy rain possible
3245,2016-04-12,1500,Patchy rain possible
3246,2016-04-12,1800,Patchy rain possible
3247,2016-04-12,2100,Clear
3248,2016-04-13,0,Clear
3249,2016-04-13,300,Clear
3250,2016-04-13,600,Partly cloudy
3251,2016-04-13,900,Patchy rain possible
3252,2016-04-13,1200,Partly cloudy
3253,2016-04-13,1500,Moderate rain at times
3254,2016-04-13,1800,Partly cloudy
3255,2016-04-13,2100,Patchy rain possible
3256,2016-04-14,0,Cloudy
3257,2016-04-14,300,Patchy rain possible
3258,2016-04-14,600,Partly cloudy
3259,2016-04-14,900,Patchy rain possible
3260,2016-04-14,1200,Partly cloudy
3261,2016-04-14,1500,Patchy rain possible
3262,2016-04-14,1800,Partly cloudy
3263,2016-04-14,2100,Patchy rain possible
3264,2016-04-15,0,Partly cloudy
3265,2016-04-15,300,Patchy rain possible
3266,2016-04-15,600,Partly cloudy
3267,2016-04-15,900,Patchy rain possible
3268,2016-04-15,1200,Partly cloudy
3269,2016-04-15,1500,Moderate rain at times
3270,2016-04-15,1800,Patchy rain possible
3271,2016-04-15,2100,Patchy rain possible
3272,2016-04-16,0,Patchy rain possible
3273,2016-04-16,300,Moderate rain at times
3274,2016-04-16,600,Partly cloudy
3275,2016-04-16,900,Patchy rain possible
3276,2016-04-16,1200,Partly cloudy
3277,2016-04-16,1500,Patchy rain possible
3278,2016-04-16,1800,Patchy rain possible
3279,2016-04-16,2100,Patchy rain possible
3280,2016-04-17,0,Patchy rain possible
3281,2016-04-17,300,Patchy rain possible
3282,2016-04-17,600,Partly cloudy
3283,2016-04-17,900,Patchy rain possible
3284,2016-04-17,1200,Partly cloudy
3285,2016-04-17,1500,Moderate rain at times
3286,2016-04-17,1800,Partly cloudy
3287,2016-04-17,2100,Patchy rain possible
3288,2016-04-18,0,Partly cloudy
3289,2016-04-18,300,Patchy rain possible
3290,2016-04-18,600,Partly cloudy
3291,2016-04-18,900,Patchy rain possible
3292,2016-04-18,1200,Partly cloudy
3293,2016-04-18,1500,Moderate rain at times
3294,2016-04-18,1800,Patchy rain possible
3295,2016-04-18,2100,Patchy rain possible
3296,2016-04-19,0,Cloudy
3297,2016-04-19,300,Moderate rain at times
3298,2016-04-19,600,Partly cloudy
3299,2016-04-19,900,Patchy rain possible
3300,2016-04-19,1200,Partly cloudy
3301,2016-04-19,1500,Moderate rain at times
3302,2016-04-19,1800,Patchy rain possible
3303,2016-04-19,2100,Patchy rain possible
3304,2016-04-20,0,Partly cloudy
3305,2016-04-20,300,Patchy rain possible
3306,2016-04-20,600,Patchy rain possible
3307,2016-04-20,900,Patchy rain possible
3308,2016-04-20,1200,Partly cloudy
3309,2016-04-20,1500,Moderate rain at times
3310,2016-04-20,1800,Partly cloudy
3311,2016-04-20,2100,Moderate rain at times
3312,2016-04-21,0,Moderate rain at times
3313,2016-04-21,300,Moderate rain at times
3314,2016-04-21,600,Sunny
3315,2016-04-21,900,Sunny
3316,2016-04-21,1200,Light rain shower
3317,2016-04-21,1500,Patchy rain possible
3318,2016-04-21,1800,Patchy rain possible
3319,2016-04-21,2100,Patchy rain possible
3320,2016-04-22,0,Patchy rain possible
3321,2016-04-22,300,Clear
3322,2016-04-22,600,Partly cloudy
3323,2016-04-22,900,Sunny
3324,2016-04-22,1200,Partly cloudy
3325,2016-04-22,1500,Patchy rain possible
3326,2016-04-22,1800,Patchy rain possible
3327,2016-04-22,2100,Patchy rain possible
3328,2016-04-23,0,Clear
3329,2016-04-23,300,Mist
3330,2016-04-23,600,Sunny
3331,2016-04-23,900,Sunny
3332,2016-04-23,1200,Light rain shower
3333,2016-04-23,1500,Moderate or heavy rain shower
3334,2016-04-23,1800,Moderate or heavy rain shower
3335,2016-04-23,2100,Moderate or heavy rain shower
3336,2016-04-24,0,Patchy rain possible
3337,2016-04-24,300,Moderate or heavy rain shower
3338,2016-04-24,600,Patchy rain possible
3339,2016-04-24,900,Patchy rain possible
3340,2016-04-24,1200,Light rain shower
3341,2016-04-24,1500,Moderate or heavy rain shower
3342,2016-04-24,1800,Patchy rain possible
3343,2016-04-24,2100,Moderate or heavy rain shower
3344,2016-04-25,0,Moderate or heavy rain shower
3345,2016-04-25,300,Mist
3346,2016-04-25,600,Sunny
3347,2016-04-25,900,Sunny
3348,2016-04-25,1200,Patchy rain possible
3349,2016-04-25,1500,Patchy rain possible
3350,2016-04-25,1800,Patchy rain possible
3351,2016-04-25,2100,Patchy rain possible
3352,2016-04-26,0,Patchy rain possible
3353,2016-04-26,300,Clear
3354,2016-04-26,600,Patchy rain possible
3355,2016-04-26,900,Patchy rain possible
3356,2016-04-26,1200,Patchy rain possible
3357,2016-04-26,1500,Patchy rain possible
3358,2016-04-26,1800,Patchy rain possible
3359,2016-04-26,2100,Moderate or heavy rain shower
3360,2016-04-27,0,Patchy rain possible
3361,2016-04-27,300,Clear
3362,2016-04-27,600,Sunny
3363,2016-04-27,900,Patchy rain possible
3364,2016-04-27,1200,Light rain shower
3365,2016-04-27,1500,Light rain shower
3366,2016-04-27,1800,Patchy rain possible
3367,2016-04-27,2100,Clear
3368,2016-04-28,0,Partly cloudy
3369,2016-04-28,300,Partly cloudy
3370,2016-04-28,600,Sunny
3371,2016-04-28,900,Sunny
3372,2016-04-28,1200,Patchy rain possible
3373,2016-04-28,1500,Patchy rain possible
3374,2016-04-28,1800,Patchy rain possible
3375,2016-04-28,2100,Clear
3376,2016-04-29,0,Clear
3377,2016-04-29,300,Partly cloudy
3378,2016-04-29,600,Patchy rain possible
3379,2016-04-29,900,Patchy rain possible
3380,2016-04-29,1200,Patchy rain possible
3381,2016-04-29,1500,Moderate or heavy rain shower
3382,2016-04-29,1800,Moderate or heavy rain shower
3383,2016-04-29,2100,Partly cloudy
3384,2016-04-30,0,Clear
3385,2016-04-30,300,Patchy rain possible
3386,2016-04-30,600,Patchy rain possible
3387,2016-04-30,900,Sunny
3388,2016-04-30,1200,Patchy rain possible
3389,2016-04-30,1500,Moderate or heavy rain shower
3390,2016-04-30,1800,Patchy rain possible
3391,2016-04-30,2100,Patchy rain possible
3392,2016-05-01,0,Partly cloudy
3393,2016-05-01,300,Partly cloudy
3394,2016-05-01,600,Partly cloudy
3395,2016-05-01,900,Patchy rain possible
3396,2016-05-01,1200,Light rain shower
3397,2016-05-01,1500,Moderate or heavy rain shower
3398,2016-05-01,1800,Patchy rain possible
3399,2016-05-01,2100,Patchy rain possible
3400,2016-05-02,0,Clear
3401,2016-05-02,300,Patchy rain possible
3402,2016-05-02,600,Patchy rain possible
3403,2016-05-02,900,Patchy rain possible
3404,2016-05-02,1200,Light rain shower
3405,2016-05-02,1500,Moderate or heavy rain shower
3406,2016-05-02,1800,Moderate or heavy rain shower
3407,2016-05-02,2100,Clear
3408,2016-05-03,0,Clear
3409,2016-05-03,300,Clear
3410,2016-05-03,600,Sunny
3411,2016-05-03,900,Sunny
3412,2016-05-03,1200,Partly cloudy
3413,2016-05-03,1500,Partly cloudy
3414,2016-05-03,1800,Partly cloudy
3415,2016-05-03,2100,Patchy rain possible
3416,2016-05-04,0,Partly cloudy
3417,2016-05-04,300,Partly cloudy
3418,2016-05-04,600,Sunny
3419,2016-05-04,900,Sunny
3420,2016-05-04,1200,Partly cloudy
3421,2016-05-04,1500,Patchy rain possible
3422,2016-05-04,1800,Moderate or heavy rain shower
3423,2016-05-04,2100,Clear
3424,2016-05-05,0,Clear
3425,2016-05-05,300,Clear
3426,2016-05-05,600,Sunny
3427,2016-05-05,900,Sunny
3428,2016-05-05,1200,Patchy rain possible
3429,2016-05-05,1500,Moderate or heavy rain shower
3430,2016-05-05,1800,Moderate or heavy rain shower
3431,2016-05-05,2100,Patchy rain possible
3432,2016-05-06,0,Partly cloudy
3433,2016-05-06,300,Patchy rain possible
3434,2016-05-06,600,Patchy rain possible
3435,2016-05-06,900,Sunny
3436,2016-05-06,1200,Light rain shower
3437,2016-05-06,1500,Moderate or heavy rain shower
3438,2016-05-06,1800,Patchy rain possible
3439,2016-05-06,2100,Partly cloudy
3440,2016-05-07,0,Clear
3441,2016-05-07,300,Clear
3442,2016-05-07,600,Sunny
3443,2016-05-07,900,Patchy rain possible
3444,2016-05-07,1200,Patchy rain possible
3445,2016-05-07,1500,Torrential rain shower
3446,2016-05-07,1800,Torrential rain shower
3447,2016-05-07,2100,Moderate or heavy rain shower
3448,2016-05-08,0,Light rain shower
3449,2016-05-08,300,Partly cloudy
3450,2016-05-08,600,Sunny
3451,2016-05-08,900,Sunny
3452,2016-05-08,1200,Light rain shower
3453,2016-05-08,1500,Patchy rain possible
3454,2016-05-08,1800,Patchy rain possible
3455,2016-05-08,2100,Patchy rain possible
3456,2016-05-09,0,Moderate or heavy rain shower
3457,2016-05-09,300,Clear
3458,2016-05-09,600,Sunny
3459,2016-05-09,900,Patchy rain possible
3460,2016-05-09,1200,Light rain shower
3461,2016-05-09,1500,Moderate or heavy rain shower
3462,2016-05-09,1800,Moderate or heavy rain shower
3463,2016-05-09,2100,Partly cloudy
3464,2016-05-10,0,Clear
3465,2016-05-10,300,Partly cloudy
3466,2016-05-10,600,Sunny
3467,2016-05-10,900,Patchy rain possible
3468,2016-05-10,1200,Patchy rain possible
3469,2016-05-10,1500,Moderate or heavy rain shower
3470,2016-05-10,1800,Patchy rain possible
3471,2016-05-10,2100,Light rain shower
3472,2016-05-11,0,Light rain shower
3473,2016-05-11,300,Moderate or heavy rain shower
3474,2016-05-11,600,Moderate or heavy rain shower
3475,2016-05-11,900,Partly cloudy
3476,2016-05-11,1200,Light rain shower
3477,2016-05-11,1500,Moderate or heavy rain shower
3478,2016-05-11,1800,Light rain shower
3479,2016-05-11,2100,Mist
3480,2016-05-12,0,Patchy rain possible
3481,2016-05-12,300,Moderate or heavy rain shower
3482,2016-05-12,600,Partly cloudy
3483,2016-05-12,900,Patchy rain possible
3484,2016-05-12,1200,Light rain shower
3485,2016-05-12,1500,Moderate or heavy rain shower
3486,2016-05-12,1800,Patchy rain possible
3487,2016-05-12,2100,Patchy rain possible
3488,2016-05-13,0,Patchy rain possible
3489,2016-05-13,300,Patchy rain possible
3490,2016-05-13,600,Patchy rain possible
3491,2016-05-13,900,Patchy rain possible
3492,2016-05-13,1200,Moderate or heavy rain shower
3493,2016-05-13,1500,Patchy rain possible
3494,2016-05-13,1800,Moderate or heavy rain shower
3495,2016-05-13,2100,Light rain shower
3496,2016-05-14,0,Moderate or heavy rain shower
3497,2016-05-14,300,Patchy rain possible
3498,2016-05-14,600,Patchy rain possible
3499,2016-05-14,900,Patchy rain possible
3500,2016-05-14,1200,Light rain shower
3501,2016-05-14,1500,Moderate or heavy rain shower
3502,2016-05-14,1800,Light rain shower
3503,2016-05-14,2100,Moderate or heavy rain shower
3504,2016-05-15,0,Moderate or heavy rain shower
3505,2016-05-15,300,Partly cloudy
3506,2016-05-15,600,Partly cloudy
3507,2016-05-15,900,Partly cloudy
3508,2016-05-15,1200,Light rain shower
3509,2016-05-15,1500,Moderate or heavy rain shower
3510,2016-05-15,1800,Light rain shower
3511,2016-05-15,2100,Patchy rain possible
3512,2016-05-16,0,Light rain shower
3513,2016-05-16,300,Light rain shower
3514,2016-05-16,600,Patchy rain possible
3515,2016-05-16,900,Patchy rain possible
3516,2016-05-16,1200,Light rain shower
3517,2016-05-16,1500,Patchy rain possible
3518,2016-05-16,1800,Patchy rain possible
3519,2016-05-16,2100,Patchy rain possible
3520,2016-05-17,0,Moderate or heavy rain shower
3521,2016-05-17,300,Patchy rain possible
3522,2016-05-17,600,Sunny
3523,2016-05-17,900,Patchy rain possible
3524,2016-05-17,1200,Light rain shower
3525,2016-05-17,1500,Moderate or heavy rain shower
3526,2016-05-17,1800,Moderate or heavy rain shower
3527,2016-05-17,2100,Moderate or heavy rain shower
3528,2016-05-18,0,Moderate or heavy rain shower
3529,2016-05-18,300,Patchy rain possible
3530,2016-05-18,600,Patchy rain possible
3531,2016-05-18,900,Sunny
3532,2016-05-18,1200,Light rain shower
3533,2016-05-18,1500,Patchy rain possible
3534,2016-05-18,1800,Patchy rain possible
3535,2016-05-18,2100,Patchy rain possible
3536,2016-05-19,0,Patchy rain possible
3537,2016-05-19,300,Patchy rain possible
3538,2016-05-19,600,Patchy rain possible
3539,2016-05-19,900,Patchy rain possible
3540,2016-05-19,1200,Partly cloudy
3541,2016-05-19,1500,Moderate rain at times
3542,2016-05-19,1800,Partly cloudy
3543,2016-05-19,2100,Patchy rain possible
3544,2016-05-20,0,Partly cloudy
3545,2016-05-20,300,Patchy rain possible
3546,2016-05-20,600,Partly cloudy
3547,2016-05-20,900,Patchy rain possible
3548,2016-05-20,1200,Partly cloudy
3549,2016-05-20,1500,Moderate rain at times
3550,2016-05-20,1800,Partly cloudy
3551,2016-05-20,2100,Patchy rain possible
3552,2016-05-21,0,Partly cloudy
3553,2016-05-21,300,Patchy rain possible
3554,2016-05-21,600,Partly cloudy
3555,2016-05-21,900,Patchy rain possible
3556,2016-05-21,1200,Partly cloudy
3557,2016-05-21,1500,Moderate rain at times
3558,2016-05-21,1800,Patchy rain possible
3559,2016-05-21,2100,Patchy rain possible
3560,2016-05-22,0,Patchy rain possible
3561,2016-05-22,300,Patchy rain possible
3562,2016-05-22,600,Partly cloudy
3563,2016-05-22,900,Partly cloudy
3564,2016-05-22,1200,Partly cloudy
3565,2016-05-22,1500,Partly cloudy
3566,2016-05-22,1800,Partly cloudy
3567,2016-05-22,2100,Partly cloudy
3568,2016-05-23,0,Partly cloudy
3569,2016-05-23,300,Partly cloudy
3570,2016-05-23,600,Partly cloudy
3571,2016-05-23,900,Partly cloudy
3572,2016-05-23,1200,Partly cloudy
