Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,weather,Day,Month,Year
24/10/2015,Afternoon,chinese,female,thin,51.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,8,no,14.0,2.0,7.0,2.965380492,101.6358077,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Afternoon,chinese,male,moderate,37.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,4,7,yes,16.0,1.0,20.0,2.934599617,101.6622515,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Afternoon,malay,female,moderate,40.0,no,no_kids,big,red,formal,red,long sleeve,blue_jeans,long,clothes,5,10,no,37.0,2.0,10.0,2.913977854,101.7214809,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Afternoon,indian,female,moderate,39.320760068065795,no,no_kids,big,white,casual,grey,short_sleeve,blue_jeans,short,clothes,6,10,no,58.0,5.0,15.0,2.947404674,101.7225155,3.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,indian,female,moderate,49.0,no,no_kids,big,blue,casual,white,short_sleeve,blue_jeans,long,clothes,3,7,no,18.0,0.0,10.0,2.957236712,101.6394192,2.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,indian,female,thin,39.0,no,no_kids,small,black,casual,white,long sleeve,black,long,blankets,5,10,yes,24.0,3.0,20.0,2.95109411,101.7134341,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,male,thin,41.0,no,no_kids,big,blue,casual,red,short_sleeve,black,long,clothes,3,7,yes,53.0,2.0,7.0,2.963450278,101.6887548,3.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,chinese,female,moderate,40.0,no,no_kids,small,black,casual,black,short_sleeve,white,long,clothes,4,10,no,34.0,4.0,8.0,2.935396969,101.742992,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,male,thin,41.0,no,no_kids,big,blue,casual,black,short_sleeve,blue_jeans,long,blankets,4,9,no,16.0,2.0,15.0,2.958858058,101.6947694,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,chinese,female,thin,51.0,no,no_kids,big,blue,casual,white,short_sleeve,white,long,clothes,4,8,no,35.0,0.0,20.0,2.92627066,101.7287669,3.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,female,fat,29.0,no,no_kids,big,pink,casual,grey,short_sleeve,blue,long,clothes,3,8,yes,45.0,1.0,9.0,2.935001243,101.6394673,3.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,female,fat,45.0,no,no_kids,big,black,casual,blue,short_sleeve,black,long,clothes,5,7,no,42.0,2.0,8.0,2.934964024,101.7319388,3.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,female,fat,54.0,no,no_kids,big,white,casual,blue,short_sleeve,brown,long,clothes,3,7,no,50.0,5.0,14.0,2.934500834,101.6301718,2.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,indian,male,moderate,45.0,no,no_kids,big,white,casual,red,short_sleeve,green,long,clothes,6,9,no,55.0,1.0,14.0,2.945916206,101.7466365,3.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,female,thin,37.0,no,no_kids,small,blue,casual,red,long sleeve,grey,long,clothes,4,8,no,53.0,0.0,21.0,2.938023108,101.6986246,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,malay,male,fat,50.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,3,7,yes,53.0,5.0,21.0,2.954296233,101.7289079,2.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,chinese,female,thin,34.0,no,no_kids,big,pink,formal,white,short_sleeve,blue,long,clothes,6,8,no,24.0,5.0,17.0,2.907214587,101.7204091,1.0,Patchy rain possible,Saturday,October,2015
24/10/2015,Evening,indian,male,thin,46.0,no,no_kids,big,blue,casual,blue,short_sleeve,brown,short,clothes,4,10,no,52.0,3.0,14.0,2.934446367,101.7068809,3.0,Patchy rain possible,Saturday,October,2015
25/10/2015,Night,malay,male,fat,42.0,no,no_kids,big,black,casual,red,short_sleeve,black,long,blankets,4,7,no,39.0,3.0,7.0,2.914232837,101.6770645,1.0,Patchy rain possible,Sunday,October,2015
25/10/2015,Night,chinese,female,fat,54.0,no,no_kids,big,brown,casual,white,short_sleeve,black,long,clothes,3,7,no,29.0,5.0,8.0,2.969853108,101.7228356,1.0,Patchy rain possible,Sunday,October,2015
25/10/2015,Morning,chinese,male,thin,38.0,no,no_kids,big,red,casual,white,short_sleeve,blue_jeans,long,clothes,4,10,no,24.0,3.0,14.0,2.930409306,101.6978024,2.0,Patchy rain possible,Sunday,October,2015
25/10/2015,Morning,malay,male,fat,54.0,no,no_kids,small,red,casual,white,short_sleeve,blue_jeans,long,clothes,4,8,yes,16.0,1.0,21.0,2.924179969,101.7160804,1.0,Patchy rain possible,Sunday,October,2015
26/10/2015,Morning,malay,female,moderate,47.0,no,no_kids,big,purple,casual,blue,long sleeve,black,long,clothes,6,10,yes,13.0,4.0,16.0,2.921285236,101.7428619,3.0,Cloudy,Monday,October,2015
26/10/2015,Morning,malay,female,fat,46.0,no,no_kids,small,white,casual,purple,long sleeve,pink,long,clothes,5,8,no,43.0,3.0,7.0,2.903899253,101.7467809,3.0,Cloudy,Monday,October,2015
26/10/2015,Morning,malay,male,moderate,41.0,yes,baby,big,green,casual,black,short_sleeve,grey,long,clothes,3,9,no,13.0,2.0,10.0,2.918568826,101.6655585,3.0,Cloudy,Monday,October,2015
26/10/2015,Morning,indian,male,moderate,41.0,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,7,no,26.0,1.0,10.0,2.917723073,101.7385997,1.0,Cloudy,Monday,October,2015
29/10/2015,Evening,chinese,female,moderate,42.0,no,no_kids,small,black,casual,purple,short_sleeve,purple,long,clothes,6,8,no,35.0,3.0,11.0,2.948750936,101.6883207,2.0,Clear,Thursday,October,2015
29/10/2015,Evening,chinese,female,fat,32.0,no,no_kids,big,black,casual,red,short_sleeve,brown,short,clothes,5,10,no,44.0,2.0,14.0,2.94215071,101.6661886,3.0,Clear,Thursday,October,2015
29/10/2015,Evening,foreigner ,female,fat,45.0,no,no_kids,big,purple,casual,red,short_sleeve,black,long,clothes,6,10,no,37.0,2.0,18.0,2.91708056,101.7063833,3.0,Clear,Thursday,October,2015
29/10/2015,Evening,indian,male,moderate,39.320760068065795,yes,young,big,black,casual,pink,short_sleeve,grey,long,clothes,6,9,no,54.0,3.0,11.0,2.929293961,101.7216268,1.0,Clear,Thursday,October,2015
29/10/2015,Evening,malay,female,fat,47.0,no,no_kids,small,grey,casual,black,long sleeve,white,long,clothes,4,10,no,16.0,3.0,8.0,2.932200514,101.6887817,2.0,Clear,Thursday,October,2015
29/10/2015,Evening,malay,female,moderate,44.0,no,no_kids,big,white,casual,black,long sleeve,black,long,clothes,6,7,no,25.0,4.0,12.0,2.970728476,101.7225717,3.0,Clear,Thursday,October,2015
29/10/2015,Evening,indian,male,fat,38.0,no,no_kids,big,red,casual,blue,short_sleeve,white,long,clothes,6,10,no,51.0,1.0,18.0,2.960950706,101.7416634,1.0,Clear,Thursday,October,2015
30/10/2015,Evening,malay,male,thin,49.0,no,no_kids,big,green,formal,white,long sleeve,black,long,clothes,5,8,no,16.0,0.0,8.0,2.930343851,101.6973027,1.0,Light rain shower,Friday,October,2015
01/11/2015,Morning,malay,female,moderate,47.0,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,4,10,no,23.0,1.0,16.0,2.951659203,101.7083832,3.0,Moderate or heavy rain shower,Sunday,November,2015
01/11/2015,Morning,malay,female,thin,39.320760068065795,no,no_kids,big,blue,casual,white,long sleeve,green,long,clothes,6,10,yes,15.0,0.0,11.0,2.969799293,101.6626852,3.0,Moderate or heavy rain shower,Sunday,November,2015
01/11/2015,Morning,indian,male,thin,52.0,no,no_kids,big,yellow,casual,red,short_sleeve,purple,short,clothes,4,8,no,32.0,5.0,16.0,2.923524901,101.7374016,2.0,Moderate or heavy rain shower,Sunday,November,2015
01/11/2015,Morning,malay,male,fat,29.0,yes,young,small,black,casual,orange,short_sleeve,blue_jeans,long,clothes,6,9,no,30.0,2.0,11.0,2.959053443,101.6525998,1.0,Moderate or heavy rain shower,Sunday,November,2015
02/11/2015,Afternoon,foreigner ,male,thin,44.0,no,no_kids,big,white,casual,orange,long sleeve,black,long,clothes,3,9,no,11.0,4.0,8.0,2.943017762,101.7169631,1.0,,Monday,November,2015
02/11/2015,Afternoon,indian,male,moderate,50.0,no,no_kids,small,black,casual,black,short_sleeve,black,long,clothes,6,10,no,26.0,3.0,12.0,2.927838796,101.6800139,2.0,,Monday,November,2015
02/11/2015,Afternoon,malay,female,fat,34.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,no,22.0,5.0,16.0,2.943391953,101.6838972,1.0,,Monday,November,2015
02/11/2015,Afternoon,malay,female,moderate,53.0,no,no_kids,big,white,formal,black,long sleeve,black,long,clothes,6,7,no,22.0,0.0,15.0,2.955817524,101.6291738,3.0,,Monday,November,2015
02/11/2015,Afternoon,malay,male,fat,39.320760068065795,no,no_kids,small,white,casual,white,short_sleeve,black,long,clothes,6,8,no,60.0,4.0,14.0,2.933546101,101.6685273,1.0,,Monday,November,2015
02/11/2015,Afternoon,malay,male,moderate,39.320760068065795,no,no_kids,big,orange,casual,black,short_sleeve,grey,long,clothes,3,7,no,32.0,4.0,9.0,2.945753843,101.7205461,3.0,,Monday,November,2015
02/11/2015,Afternoon,indian,female,thin,36.0,no,no_kids,big,red,casual,blue,long sleeve,black,long,clothes,4,8,no,17.0,4.0,19.0,2.908471426,101.6472248,2.0,,Monday,November,2015
02/11/2015,Afternoon,malay,female,fat,44.0,no,no_kids,big,white,traditional,white,short_sleeve,white,long,clothes,6,9,yes,30.0,5.0,10.0,2.944287621,101.7450908,3.0,,Monday,November,2015
02/11/2015,Afternoon,malay,female,fat,50.0,no,no_kids,big,red,traditional,red,long sleeve,red,long,clothes,5,9,yes,19.0,0.0,15.0,2.938080613,101.6446418,3.0,,Monday,November,2015
02/11/2015,Afternoon,malay,female,fat,55.0,no,no_kids,big,red,traditional,purple,long sleeve,purple,long,clothes,3,7,no,28.0,3.0,18.0,2.951148551,101.6999127,3.0,,Monday,November,2015
02/11/2015,Afternoon,malay,female,moderate,29.0,no,no_kids,big,pink,traditional,purple,long sleeve,purple,long,clothes,5,10,yes,41.0,3.0,16.0,2.944442879,101.6932413,1.0,,Monday,November,2015
02/11/2015,Afternoon,indian,female,thin,28.0,no,no_kids,big,black,casual,black,short_sleeve,black,long,blankets,4,8,no,19.0,0.0,11.0,2.968831167,101.6437951,3.0,,Monday,November,2015
02/11/2015,Evening,malay,male,fat,35.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,5,9,no,22.0,1.0,8.0,2.908265235,101.646757,2.0,,Monday,November,2015
02/11/2015,Evening,indian,male,moderate,50.0,no,no_kids,big,red,casual,orange,short_sleeve,black,long,clothes,5,7,no,26.0,4.0,16.0,2.94598195,101.6560701,1.0,,Monday,November,2015
02/11/2015,Evening,malay,female,thin,33.0,no,no_kids,small,pink,traditional,purple,long sleeve,purple,long,clothes,3,10,no,32.0,5.0,9.0,2.937364649,101.6856716,1.0,,Monday,November,2015
02/11/2015,Evening,malay,female,moderate,34.0,no,no_kids,big,black,casual,blue,long sleeve,black,long,clothes,6,7,no,53.0,0.0,9.0,2.934838576,101.7238196,1.0,,Monday,November,2015
02/11/2015,Evening,malay,male,fat,40.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,5,9,no,48.0,3.0,11.0,2.936138329,101.7184584,1.0,,Monday,November,2015
02/11/2015,Evening,indian,female,moderate,52.0,no,no_kids,big,red,casual,orange,short_sleeve,black,short,clothes,5,8,no,11.0,2.0,9.0,2.960788038,101.6495573,1.0,,Monday,November,2015
02/11/2015,Evening,chinese,male,fat,54.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,50.0,5.0,9.0,2.935664733,101.7007438,2.0,,Monday,November,2015
02/11/2015,Evening,malay,female,moderate,38.0,no,no_kids,big,blue,casual,white,short_sleeve,red,short,clothes,3,10,no,33.0,0.0,18.0,2.916069594,101.7182686,3.0,,Monday,November,2015
02/11/2015,Evening,foreigner ,male,thin,43.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,10,no,39.0,2.0,10.0,2.908670847,101.7407729,2.0,,Monday,November,2015
02/11/2015,Evening,foreigner ,male,thin,45.0,no,no_kids,big,green,casual,green,short_sleeve,black,long,clothes,3,8,no,51.0,0.0,14.0,2.935895507,101.6683542,3.0,,Monday,November,2015
02/11/2015,Evening,malay,male,moderate,52.0,no,no_kids,big,blue,traditional,brown,long sleeve,brown,long,clothes,6,9,yes,27.0,0.0,21.0,2.91131555,101.679802,2.0,,Monday,November,2015
02/11/2015,Evening,malay,male,fat,41.0,no,no_kids,big,white,casual,black,short_sleeve,green,long,clothes,5,10,no,39.0,4.0,10.0,2.924567622,101.7276728,3.0,,Monday,November,2015
02/11/2015,Evening,malay,female,thin,53.0,no,no_kids,big,green,formal,white,long sleeve,black,long,clothes,5,10,no,35.0,4.0,16.0,2.914400354,101.7357973,3.0,,Monday,November,2015
02/11/2015,Evening,malay,male,thin,39.0,no,no_kids,big,white,casual,white,short_sleeve,black,long,blankets,4,8,yes,43.0,5.0,14.0,2.923221244,101.649769,3.0,,Monday,November,2015
02/11/2015,Evening,indian,male,moderate,32.0,no,no_kids,big,white,casual,brown,short_sleeve,grey,long,clothes,6,10,no,18.0,1.0,14.0,2.973088648,101.6651585,3.0,,Monday,November,2015
02/11/2015,Evening,malay,female,thin,39.320760068065795,no,no_kids,small,pink,casual,purple,long sleeve,purple,long,clothes,3,8,yes,43.0,0.0,7.0,2.911870442,101.6832623,1.0,,Monday,November,2015
02/11/2015,Evening,indian,female,thin,33.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,9,no,54.0,5.0,7.0,2.933525997,101.7384456,2.0,,Monday,November,2015
02/11/2015,Evening,indian,female,fat,46.0,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,39.0,5.0,17.0,2.912532462,101.6392835,1.0,,Monday,November,2015
02/11/2015,Evening,indian,female,fat,30.0,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,3,8,no,14.0,2.0,21.0,2.909648859,101.7357739,3.0,,Monday,November,2015
03/11/2015,Night,chinese,male,moderate,55.0,no,no_kids,small,white,casual,blue,short_sleeve,white,short,clothes,5,10,no,29.0,5.0,12.0,2.934576867,101.6463404,2.0,,Tuesday,November,2015
03/11/2015,Night,indian,female,fat,39.0,no,no_kids,small,blue,formal,black,long sleeve,black,long,clothes,3,10,no,31.0,1.0,9.0,2.92694313,101.6567547,1.0,,Tuesday,November,2015
03/11/2015,Morning,chinese,female,fat,41.0,no,no_kids,big,brown,casual,orange,short_sleeve,black,long,clothes,4,10,no,34.0,1.0,14.0,2.938845758,101.6630768,1.0,,Tuesday,November,2015
03/11/2015,Morning,chinese,male,fat,39.320760068065795,no,no_kids,big,blue,casual,grey,short_sleeve,blue_jeans,short,clothes,4,7,yes,32.0,1.0,16.0,2.918683142,101.7328589,2.0,,Tuesday,November,2015
03/11/2015,Morning,indian,male,moderate,35.0,no,no_kids,big,red,casual,brown,short_sleeve,blue,short,clothes,3,7,no,11.0,1.0,13.0,2.914040327,101.6617645,1.0,,Tuesday,November,2015
03/11/2015,Morning,malay,female,thin,34.0,no,no_kids,big,blue,formal,orange,long sleeve,blue,long,clothes,4,7,no,54.0,3.0,15.0,2.930154141,101.6609396,3.0,,Tuesday,November,2015
03/11/2015,Afternoon,chinese,male,moderate,55.0,no,no_kids,small,black,casual,brown,short_sleeve,black,short,clothes,3,7,no,24.0,5.0,16.0,2.917883712,101.719975,2.0,,Tuesday,November,2015
03/11/2015,Afternoon,chinese,male,thin,45.0,no,no_kids,small,red,casual,red,short_sleeve,blue_jeans,short,clothes,4,8,no,45.0,0.0,18.0,2.940978723,101.6433598,3.0,,Tuesday,November,2015
03/11/2015,Afternoon,malay,female,fat,31.0,no,no_kids,big,blue,casual,blue,long sleeve,blue,long,clothes,4,8,no,51.0,1.0,18.0,2.928152378,101.7331086,2.0,,Tuesday,November,2015
03/11/2015,Evening,chinese,female,thin,41.0,no,no_kids,big,orange,casual,grey,long sleeve,black,long,clothes,3,8,no,18.0,3.0,16.0,2.928966658,101.703524,2.0,,Tuesday,November,2015
03/11/2015,Evening,foreigner ,male,thin,42.0,no,no_kids,big,white,casual,white,short_sleeve,pink,short,clothes,6,9,no,16.0,2.0,15.0,2.939141274,101.6448118,2.0,,Tuesday,November,2015
03/11/2015,Evening,foreigner ,female,fat,54.0,no,no_kids,big,white,casual,green,long sleeve,white,long,blankets,5,8,no,48.0,5.0,20.0,2.909665212,101.7179025,3.0,,Tuesday,November,2015
03/11/2015,Evening,chinese,female,thin,44.0,no,no_kids,big,blue,casual,green,short_sleeve,black,long,clothes,6,10,no,29.0,0.0,7.0,2.951422754,101.731309,1.0,,Tuesday,November,2015
03/11/2015,Evening,malay,female,moderate,47.0,no,no_kids,big,white,casual,red,short_sleeve,brown,long,clothes,5,10,no,42.0,3.0,7.0,2.910426184,101.6647436,1.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,fat,29.0,no,no_kids,big,red,casual,purple,short_sleeve,white,short,clothes,4,8,no,60.0,5.0,15.0,2.954490883,101.7302788,3.0,,Tuesday,November,2015
03/11/2015,Evening,malay,female,fat,41.0,no,no_kids,small,black,casual,green,short_sleeve,black,long,clothes,6,9,no,29.0,4.0,7.0,2.934852095,101.6800077,3.0,,Tuesday,November,2015
03/11/2015,Evening,malay,female,thin,50.0,no,no_kids,small,grey,casual,green,short_sleeve,grey,short,clothes,6,10,no,37.0,4.0,20.0,2.92262312,101.6290685,3.0,,Tuesday,November,2015
03/11/2015,Evening,malay,female,fat,48.0,no,no_kids,big,black,casual,black,long sleeve,pink,short,clothes,4,8,no,11.0,5.0,14.0,2.963808387,101.6600931,2.0,,Tuesday,November,2015
03/11/2015,Evening,chinese,female,thin,41.0,no,no_kids,small,white,casual,yellow,short_sleeve,black,short,blankets,3,7,no,60.0,5.0,18.0,2.970555551,101.6721027,1.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,thin,34.0,no,no_kids,big,red,casual,black,short_sleeve,grey,long,clothes,4,7,yes,15.0,1.0,15.0,2.966209275,101.7455878,1.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,fat,29.0,yes,young,big,white,casual,yellow,short_sleeve,grey,long,clothes,5,9,no,12.0,1.0,20.0,2.926046437,101.7119397,2.0,,Tuesday,November,2015
03/11/2015,Evening,indian,male,moderate,39.320760068065795,no,no_kids,big,red,casual,green,short_sleeve,black,long,clothes,3,10,no,50.0,0.0,18.0,2.926598449,101.6409275,2.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,thin,32.0,no,no_kids,big,red,casual,yellow,short_sleeve,grey,long,clothes,5,8,no,37.0,4.0,7.0,2.911749896,101.7255672,2.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,moderate,29.0,no,no_kids,big,blue,formal,white,short_sleeve,grey,long,clothes,6,8,no,45.0,2.0,9.0,2.937933841,101.6562815,1.0,,Tuesday,November,2015
03/11/2015,Evening,chinese,male,moderate,54.0,yes,young,small,black,casual,grey,short_sleeve,red,long,clothes,4,8,no,46.0,3.0,18.0,2.926061332,101.7117079,2.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,moderate,42.0,no,no_kids,big,black,casual,grey,long sleeve,green,long,clothes,3,7,no,31.0,5.0,19.0,2.933072334,101.7428656,3.0,,Tuesday,November,2015
03/11/2015,Evening,malay,female,fat,35.0,no,no_kids,big,green,casual,red,short_sleeve,grey,long,clothes,5,7,no,21.0,1.0,14.0,2.957069393,101.6707545,1.0,,Tuesday,November,2015
03/11/2015,Evening,malay,female,moderate,40.0,no,no_kids,big,white,casual,red,short_sleeve,black,long,clothes,3,8,no,49.0,3.0,13.0,2.904386788,101.7064919,2.0,,Tuesday,November,2015
03/11/2015,Evening,malay,male,moderate,37.0,no,no_kids,big,red,casual,brown,short_sleeve,white,long,blankets,3,7,no,15.0,0.0,7.0,2.916985714,101.6429315,2.0,,Tuesday,November,2015
03/11/2015,Evening,chinese,male,thin,31.0,no,no_kids,big,black,casual,white,short_sleeve,grey,long,clothes,4,8,no,54.0,0.0,18.0,2.968319216,101.7471253,3.0,,Tuesday,November,2015
03/11/2015,Evening,chinese,male,thin,39.320760068065795,no,no_kids,big,white,casual,white,short_sleeve,black,short,clothes,5,7,no,22.0,2.0,21.0,2.914685672,101.682779,1.0,,Tuesday,November,2015
04/11/2015,Night,indian,male,thin,37.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,blankets,6,9,no,35.57337788916736,3.0,9.0,2.963707503,101.7117114,1.0,,Wednesday,November,2015
04/11/2015,Night,indian,male,moderate,45.0,no,no_kids,small,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,35.57337788916736,3.0,18.0,2.954237707,101.7374635,2.0,,Wednesday,November,2015
04/11/2015,Night,foreigner ,female,fat,28.0,no,no_kids,big,green,casual,grey,short_sleeve,blue_jeans,long,clothes,6,8,no,22.0,1.0,20.0,2.922829261,101.7104236,2.0,,Wednesday,November,2015
04/11/2015,Night,foreigner ,female,moderate,44.0,no,no_kids,big,red,casual,pink,short_sleeve,grey,long,clothes,4,9,no,49.0,0.0,8.0,2.931169685,101.662908,1.0,,Wednesday,November,2015
04/11/2015,Night,indian,male,moderate,33.0,no,no_kids,big,purple,casual,white,short_sleeve,black,long,clothes,5,10,yes,42.0,4.0,16.0,2.970966455,101.6698387,2.0,,Wednesday,November,2015
04/11/2015,Night,malay,male,moderate,32.0,no,no_kids,big,red,casual,white,short_sleeve,grey,short,blankets,5,9,no,35.0,4.0,11.0,2.910689023,101.67458,2.0,,Wednesday,November,2015
04/11/2015,Morning,malay,male,thin,37.0,no,no_kids,small,white,casual,white,short_sleeve,black,long,clothes,4,9,no,54.0,1.0,13.0,2.934458597,101.7177281,1.0,,Wednesday,November,2015
04/11/2015,Morning,malay,male,moderate,39.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,9,no,11.0,5.0,7.0,2.96958788,101.7254229,3.0,,Wednesday,November,2015
