Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,latitude,longitude,Num_of_Baskets
24/10/2015,13:37:15,malay,,thin,50.0,no,no_kids,big,,casual,green,long sleeve,white,long,,4,8,no,2.908755510621017,101.68870625582558,2.0
24/10/2015,14:07:01,malay,male,moderate,31.0,no,no_kids,big,red,casual,brown,short_sleeve,white,long,clothes,4,10,no,2.91461019813039,101.6718866714875,1.0
24/10/2015,14:28:38,indian,female,,54.0,no,no_kids,small,,casual,,short_sleeve,black,long,clothes,5,10,no,2.95513889904413,101.67884186263313,3.0
24/10/2015,14:39:02,foreigner ,male,thin,47.0,no,,big,blue,casual,blue,short_sleeve,black,,clothes,6,7,,2.959588223820274,101.71376538221078,2.0
24/10/2015,14:51:31,chinese,,,39.0,no,no_kids,big,black,casual,red,,black,short,,3,9,yes,2.9690930258585593,101.69185324453937,1.0
24/10/2015,14:55:41,indian,female,thin,50.0,no,no_kids,,black,casual,,short_sleeve,black,long,clothes,4,8,no,2.9592522509489627,101.66678596926867,3.0
24/10/2015,15:01:59,indian,male,,34.0,,no_kids,big,,formal,orange,long sleeve,black,long,blankets,4,7,yes,2.9273288535142132,101.6759945596413,1.0
24/10/2015,15:20:20,,female,thin,47.0,no,no_kids,big,,casual,blue,,brown,long,blankets,6,8,no,2.9318872116668437,101.64072134102679,3.0
24/10/2015,15:30:07,malay,,fat,40.0,no,no_kids,big,blue,,black,,blue_jeans,long,clothes,5,10,no,2.939454169362104,101.63995596923263,2.0
24/10/2015,15:30:07,chinese,female,thin,51.0,no,no_kids,big,red,,white,short_sleeve,black,long,clothes,3,8,no,2.965380492455769,101.63580772192681,1.0
24/10/2015,15:30:07,chinese,male,moderate,37.0,no,no_kids,big,white,casual,black,short_sleeve,,long,clothes,4,7,yes,2.93459961746128,101.66225152328263,1.0
24/10/2015,17:07:48,malay,female,,40.0,no,no_kids,big,red,formal,red,long sleeve,blue_jeans,long,clothes,5,10,no,2.913977854474122,101.72148091913995,1.0
24/10/2015,17:07:48,,female,thin,54.0,yes,young,big,red,casual,,short_sleeve,black,long,clothes,5,7,no,2.953151891698521,101.64578758734169,3.0
24/10/2015,17:32:53,indian,female,moderate,,no,,big,,casual,grey,short_sleeve,blue_jeans,short,clothes,6,10,no,2.9474046744651696,101.72251547333327,3.0
24/10/2015,18:56:36,indian,female,moderate,49.0,,no_kids,big,blue,,white,short_sleeve,blue_jeans,long,clothes,3,7,no,2.9572367122414844,101.63941918603346,2.0
24/10/2015,19:02:34,indian,female,thin,39.0,no,no_kids,,black,casual,white,long sleeve,black,long,blankets,5,10,yes,2.95109410950448,101.71343410205942,
24/10/2015,19:39:23,malay,male,thin,41.0,no,no_kids,big,blue,casual,red,,black,long,clothes,3,7,yes,2.9634502781351646,101.6887547731659,3.0
24/10/2015,19:39:23,chinese,female,moderate,40.0,no,no_kids,,black,,black,short_sleeve,white,long,clothes,4,10,no,2.9353969691746276,101.74299197165611,1.0
24/10/2015,20:03:39,malay,male,thin,41.0,no,no_kids,big,blue,casual,black,short_sleeve,blue_jeans,long,blankets,4,9,no,2.958858057689293,101.69476936624102,1.0
24/10/2015,20:07:19,chinese,female,thin,51.0,,,big,blue,casual,,,white,long,clothes,4,8,no,2.926270659766598,101.72876693726664,3.0
24/10/2015,20:59:01,malay,female,fat,29.0,,no_kids,big,pink,,grey,,blue,long,clothes,3,8,yes,2.93500124322196,101.6394673147961,3.0
24/10/2015,20:59:01,malay,female,fat,45.0,no,no_kids,big,black,,blue,short_sleeve,,long,clothes,5,7,no,2.934964023905503,101.73193882717175,3.0
24/10/2015,20:59:01,malay,female,fat,54.0,no,,big,white,casual,blue,short_sleeve,brown,long,clothes,3,7,,2.9345008342088272,101.63017178210178,2.0
24/10/2015,21:06:04,indian,male,,45.0,no,,big,white,casual,red,short_sleeve,green,long,clothes,6,9,no,2.9459162062702497,101.74663652640362,3.0
24/10/2015,21:12:32,malay,,fat,39.0,no,no_kids,big,grey,,,long sleeve,grey,long,clothes,6,9,no,2.9603084761619707,101.70171193430959,3.0
24/10/2015,21:12:32,malay,,thin,53.0,no,no_kids,,black,casual,grey,short_sleeve,brown,long,clothes,5,8,yes,2.9671037290001285,101.72501052721005,1.0
24/10/2015,21:45:54,malay,female,thin,37.0,no,,,blue,casual,red,long sleeve,grey,long,clothes,4,8,no,2.938023107801721,101.69862461962306,
24/10/2015,21:45:54,malay,male,fat,50.0,no,no_kids,big,blue,casual,black,,black,long,clothes,3,7,yes,2.9542962332111764,101.72890792797332,2.0
24/10/2015,23:32:46,chinese,female,thin,34.0,no,,big,pink,formal,white,short_sleeve,blue,long,clothes,6,8,no,2.907214587101228,101.72040906260918,1.0
24/10/2015,23:40:46,indian,male,thin,46.0,no,no_kids,big,blue,,blue,short_sleeve,brown,short,,4,10,no,2.934446366953116,101.70688093552336,3.0
24/10/2015,23:47:35,,male,thin,33.0,no,no_kids,,black,casual,,,blue_jeans,short,clothes,3,8,no,2.9566282393313412,101.69248760168476,
25/10/2015,0:08:09,malay,male,fat,42.0,no,no_kids,big,black,casual,red,short_sleeve,black,long,blankets,4,7,no,2.9142328372309803,101.6770644623095,1.0
25/10/2015,0:11:08,,male,fat,50.0,,no_kids,big,grey,,grey,short_sleeve,red,short,clothes,6,10,yes,2.9085223346017854,101.7102630630124,3.0
25/10/2015,1:29:47,chinese,female,fat,54.0,,no_kids,big,brown,casual,,,black,long,clothes,3,7,no,2.9698531080699877,101.72283558199454,1.0
25/10/2015,8:15:00,chinese,male,thin,38.0,no,,big,red,casual,white,short_sleeve,blue_jeans,long,clothes,4,10,,2.930409305680572,101.69780243375837,2.0
25/10/2015,8:15:00,chinese,,thin,30.0,no,no_kids,big,blue,casual,,short_sleeve,pink,short,clothes,3,10,yes,2.924422944616376,101.6926707776052,2.0
25/10/2015,8:17:23,malay,male,fat,54.0,no,no_kids,,red,casual,,short_sleeve,blue_jeans,long,clothes,4,8,yes,2.9241799690907784,101.7160803698267,
26/10/2015,8:40:01,malay,female,moderate,47.0,no,no_kids,big,purple,casual,blue,long sleeve,black,long,clothes,6,10,yes,2.921285235529887,101.7428619255845,3.0
26/10/2015,8:40:01,,male,thin,29.0,no,,small,red,,orange,short_sleeve,white,long,clothes,6,9,yes,2.949445908272706,101.63663041507967,1.0
26/10/2015,8:40:01,malay,female,fat,46.0,no,no_kids,,white,casual,purple,long sleeve,pink,long,clothes,5,8,no,2.9038992527566965,101.74678086016083,3.0
26/10/2015,8:40:01,malay,male,moderate,41.0,yes,baby,big,green,casual,black,short_sleeve,grey,long,,3,9,no,2.9185688264759744,101.66555848430197,3.0
26/10/2015,9:15:05,indian,male,moderate,41.0,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,7,no,2.917723072707332,101.73859974091475,1.0
29/10/2015,21:19:48,chinese,female,moderate,42.0,no,no_kids,small,black,casual,purple,short_sleeve,purple,long,,6,8,no,2.9487509360088806,101.68832070477309,2.0
29/10/2015,21:28:23,chinese,female,fat,32.0,no,no_kids,big,black,casual,red,short_sleeve,brown,short,clothes,5,10,no,2.942150709997251,101.6661885926737,3.0
29/10/2015,21:28:23,,male,fat,35.0,no,no_kids,small,brown,casual,grey,long sleeve,blue_jeans,short,clothes,3,8,no,2.94610433790324,101.67825981045557,3.0
29/10/2015,21:30:29,foreigner ,female,fat,45.0,no,no_kids,big,purple,casual,red,short_sleeve,black,long,,6,10,no,2.9170805601024585,101.70638332997892,3.0
29/10/2015,21:49:52,indian,male,,,yes,young,big,black,,pink,short_sleeve,grey,long,clothes,6,9,no,2.929293960659847,101.72162683673956,1.0
29/10/2015,21:59:25,malay,female,fat,47.0,,no_kids,,grey,casual,black,long sleeve,white,long,clothes,4,10,no,2.93220051438826,101.68878171379407,2.0
29/10/2015,21:59:25,,male,fat,34.0,no,no_kids,,,casual,brown,short_sleeve,grey,short,clothes,6,8,no,2.9582253438728303,101.68161530996687,1.0
29/10/2015,21:59:25,malay,female,moderate,44.0,no,no_kids,big,white,casual,black,long sleeve,black,long,clothes,6,7,no,2.970728476119016,101.7225716599011,3.0
29/10/2015,22:38:51,indian,male,fat,38.0,no,no_kids,big,red,casual,blue,short_sleeve,white,long,clothes,6,10,no,2.9609507057310394,101.74166344572838,1.0
30/10/2015,18:53:06,malay,male,thin,49.0,,no_kids,big,green,formal,,long sleeve,black,long,clothes,5,8,no,2.930343850851582,101.69730271943926,1.0
01/11/2015,6:44:39,malay,female,,47.0,no,no_kids,big,,casual,black,short_sleeve,blue,long,clothes,4,10,no,2.9516592029104385,101.70838319072722,3.0
01/11/2015,7:15:46,malay,female,thin,,,no_kids,big,blue,casual,,long sleeve,green,long,clothes,6,10,yes,2.969799292674882,101.66268518254918,3.0
01/11/2015,7:49:27,indian,male,thin,52.0,no,no_kids,big,yellow,casual,red,short_sleeve,purple,short,clothes,4,8,no,2.923524900563852,101.73740156403876,2.0
01/11/2015,8:07:53,malay,male,fat,29.0,yes,young,,black,casual,orange,short_sleeve,blue_jeans,long,clothes,6,9,,2.959053443226167,101.65259983790607,
02/11/2015,13:32:51,foreigner ,male,thin,44.0,no,no_kids,big,white,,orange,long sleeve,black,long,clothes,3,9,no,2.943017762224269,101.7169630957442,1.0
02/11/2015,13:54:53,indian,male,moderate,50.0,no,no_kids,small,black,casual,black,short_sleeve,black,long,clothes,6,10,no,2.9278387963309327,101.6800138627828,2.0
02/11/2015,14:29:06,malay,female,fat,34.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,no,2.9433919534638266,101.68389724051377,1.0
02/11/2015,14:40:43,malay,female,,53.0,no,no_kids,big,white,formal,black,long sleeve,black,long,clothes,6,7,no,2.9558175244157714,101.62917378566843,3.0
02/11/2015,14:50:13,malay,male,fat,,no,no_kids,small,white,casual,,short_sleeve,,long,clothes,6,8,no,2.933546100837716,101.66852725130803,1.0
02/11/2015,14:50:13,malay,male,moderate,,no,no_kids,big,orange,casual,black,short_sleeve,grey,long,clothes,3,7,,2.945753843174182,101.72054606825064,3.0
02/11/2015,15:15:59,indian,female,thin,36.0,no,no_kids,big,red,casual,blue,long sleeve,black,long,clothes,4,8,no,2.908471425862736,101.64722480615114,2.0
02/11/2015,15:20:26,,male,thin,43.0,no,no_kids,,blue,casual,black,short_sleeve,grey,long,,3,7,no,2.9496650408171896,101.71608958801205,3.0
02/11/2015,17:19:17,malay,female,fat,44.0,no,no_kids,big,,traditional,white,,white,long,clothes,6,9,yes,2.9442876206329416,101.74509075404332,3.0
02/11/2015,17:23:07,malay,female,fat,50.0,no,no_kids,big,red,traditional,red,long sleeve,red,long,clothes,5,9,yes,2.9380806127638213,101.64464183727694,3.0
02/11/2015,17:23:07,malay,female,fat,55.0,no,no_kids,big,red,traditional,purple,long sleeve,purple,long,,3,7,no,2.951148551188651,101.6999127266396,3.0
02/11/2015,17:43:38,malay,female,,29.0,,no_kids,big,pink,traditional,purple,long sleeve,purple,long,clothes,5,10,yes,2.944442879117745,101.69324131002482,
02/11/2015,17:47:23,indian,female,thin,28.0,no,no_kids,big,black,casual,black,short_sleeve,,long,blankets,4,8,no,2.968831167311008,101.6437950706576,3.0
02/11/2015,18:06:43,malay,male,fat,35.0,no,no_kids,big,blue,casual,black,short_sleeve,,long,,5,9,no,2.908265235264807,101.64675697253872,2.0
02/11/2015,18:18:21,,male,moderate,46.0,,no_kids,big,brown,,green,,blue_jeans,long,clothes,6,7,,2.920281422919369,101.69882943473556,3.0
02/11/2015,18:39:35,indian,male,,50.0,no,no_kids,big,red,casual,orange,short_sleeve,black,long,clothes,5,7,,2.945981950061752,101.65607014600035,1.0
02/11/2015,18:39:35,malay,female,thin,33.0,no,no_kids,small,pink,traditional,purple,long sleeve,purple,long,clothes,3,10,no,2.9373646485646785,101.68567163243813,1.0
02/11/2015,19:00:24,malay,female,moderate,34.0,no,no_kids,big,black,,blue,long sleeve,black,long,clothes,6,7,no,2.9348385757154234,101.72381958679745,1.0
02/11/2015,19:02:13,malay,male,fat,40.0,no,no_kids,big,blue,casual,black,short_sleeve,,long,clothes,5,9,no,2.9361383292687147,101.7184584493869,1.0
02/11/2015,19:00:14,,female,fat,33.0,no,no_kids,big,,casual,grey,long sleeve,grey,long,clothes,3,7,,2.9147900449139543,101.69159353122053,3.0
02/11/2015,19:14:08,indian,female,moderate,52.0,no,no_kids,big,red,casual,orange,short_sleeve,black,short,clothes,5,8,no,2.96078803779975,101.64955733259066,1.0
02/11/2015,19:14:08,chinese,male,fat,54.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,2.935664733364836,101.70074381270115,2.0
02/11/2015,19:35:06,malay,female,moderate,38.0,no,no_kids,big,blue,,,short_sleeve,red,short,clothes,3,10,no,2.916069593892784,101.7182686028057,3.0
02/11/2015,19:36:41,foreigner ,male,thin,43.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,10,no,2.9086708472431124,101.74077289041529,2.0
02/11/2015,19:49:45,foreigner ,male,thin,45.0,no,no_kids,big,green,casual,green,short_sleeve,,long,clothes,3,8,,2.935895507232448,101.66835420743227,3.0
02/11/2015,20:11:16,malay,male,,52.0,no,no_kids,big,blue,traditional,brown,long sleeve,brown,long,clothes,6,9,yes,2.911315549962553,101.6798019784696,2.0
02/11/2015,20:11:16,malay,,fat,37.0,no,no_kids,big,grey,casual,green,short_sleeve,,long,clothes,3,9,no,2.9492958953828032,101.63968115452472,3.0
02/11/2015,20:43:51,malay,male,fat,41.0,,no_kids,big,white,casual,black,short_sleeve,green,long,clothes,5,10,no,2.924567621800716,101.72767282212106,3.0
02/11/2015,21:21:52,,male,fat,45.0,no,no_kids,big,black,casual,white,short_sleeve,blue,long,clothes,5,10,,2.9483430238779555,101.65295776932206,3.0
02/11/2015,21:31:46,malay,female,thin,53.0,no,no_kids,big,green,formal,white,long sleeve,black,long,clothes,5,10,no,2.9144003535206044,101.73579732424027,3.0
02/11/2015,21:36:02,malay,male,thin,39.0,no,no_kids,big,,casual,,short_sleeve,,long,blankets,4,8,yes,2.9232212444782557,101.64976897682978,3.0
02/11/2015,22:08:41,indian,male,,32.0,no,no_kids,big,white,casual,brown,short_sleeve,grey,long,clothes,6,10,no,2.9730886481185763,101.66515848320903,3.0
02/11/2015,22:10:28,malay,female,thin,,no,no_kids,,pink,,purple,long sleeve,purple,long,clothes,3,8,yes,2.911870442400098,101.68326228728586,1.0
02/11/2015,23:09:00,indian,female,thin,33.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,9,no,2.933525997430394,101.73844556342858,2.0
02/11/2015,23:12:22,indian,female,fat,46.0,,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,2.9125324623132,101.63928353233332,1.0
02/11/2015,23:14:25,indian,female,fat,30.0,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,3,8,no,2.9096488586092972,101.73577388127768,3.0
03/11/2015,0:26:16,chinese,male,,55.0,no,no_kids,,white,casual,blue,short_sleeve,white,short,clothes,5,10,,2.9345768674349832,101.6463403918893,2.0
03/11/2015,0:34:09,indian,,thin,30.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,8,no,2.9446812979062535,101.69226468638199,2.0
03/11/2015,0:54:05,,male,fat,34.0,no,no_kids,big,white,casual,yellow,,,long,clothes,5,7,,2.9170231067387427,101.70002695298348,3.0
03/11/2015,1:14:32,indian,female,fat,39.0,no,no_kids,,blue,formal,black,long sleeve,black,long,clothes,3,10,no,2.9269431298114306,101.6567546956039,
03/11/2015,8:09:27,chinese,female,fat,41.0,no,no_kids,big,brown,casual,orange,short_sleeve,black,long,clothes,4,10,no,2.9388457580726604,101.66307684251043,
03/11/2015,8:51:31,chinese,male,fat,,no,no_kids,big,blue,casual,grey,short_sleeve,blue_jeans,short,clothes,4,7,yes,2.9186831418954875,101.73285893583927,2.0
03/11/2015,9:20:56,indian,male,moderate,35.0,,no_kids,big,red,casual,brown,short_sleeve,blue,short,clothes,3,7,no,2.914040327303306,101.66176452276142,1.0
03/11/2015,10:39:34,malay,female,thin,34.0,no,no_kids,big,blue,formal,orange,long sleeve,blue,long,clothes,4,7,no,2.930154140504347,101.66093962219082,3.0
03/11/2015,14:27:01,chinese,male,moderate,55.0,no,no_kids,,black,,brown,short_sleeve,black,short,clothes,3,7,no,2.917883712149979,101.71997502449925,2.0
03/11/2015,15:22:19,indian,,moderate,47.0,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,10,no,2.926158682701201,101.64182012242397,1.0
03/11/2015,17:15:38,chinese,male,thin,45.0,no,no_kids,,red,,red,short_sleeve,blue_jeans,short,clothes,4,8,no,2.9409787229954576,101.64335982937355,3.0
03/11/2015,17:51:32,malay,female,fat,31.0,no,no_kids,big,blue,,blue,long sleeve,blue,long,clothes,4,8,no,2.928152378400509,101.73310864325427,2.0
03/11/2015,18:47:12,chinese,female,thin,41.0,no,no_kids,big,orange,casual,grey,long sleeve,,long,clothes,3,8,no,2.9289666582264893,101.70352402908713,2.0
03/11/2015,19:16:59,foreigner ,male,thin,42.0,no,no_kids,big,white,casual,,short_sleeve,pink,short,clothes,6,9,no,2.939141273717256,101.64481182224316,2.0
03/11/2015,19:37:38,foreigner ,,fat,36.0,no,no_kids,big,grey,casual,yellow,short_sleeve,black,long,clothes,5,7,no,2.9485450672873146,101.73004813388428,1.0
03/11/2015,19:37:38,foreigner ,female,fat,54.0,no,no_kids,big,white,,green,long sleeve,white,long,blankets,5,8,no,2.9096652121501148,101.71790246838653,3.0
03/11/2015,19:40:43,chinese,female,thin,44.0,no,no_kids,big,blue,casual,green,short_sleeve,black,long,clothes,6,10,,2.9514227540796907,101.73130898907576,1.0
03/11/2015,19:40:43,malay,female,,47.0,no,no_kids,big,white,casual,red,short_sleeve,brown,long,clothes,5,10,no,2.910426184235148,101.66474358671427,1.0
03/11/2015,19:40:43,malay,,moderate,47.0,,no_kids,big,,casual,red,short_sleeve,black,long,clothes,3,9,no,2.951708147214107,101.63108178299827,
03/11/2015,20:20:31,malay,male,fat,29.0,no,no_kids,big,red,casual,purple,short_sleeve,white,short,clothes,4,8,no,2.9544908830961774,101.73027876374037,3.0
03/11/2015,20:22:04,malay,female,fat,41.0,no,no_kids,,black,casual,green,short_sleeve,black,long,clothes,6,9,no,2.934852095260137,101.68000765107475,3.0
03/11/2015,20:44:37,malay,female,thin,50.0,no,no_kids,,grey,casual,green,short_sleeve,grey,short,clothes,6,10,no,2.9226231200546975,101.62906854603978,3.0
03/11/2015,21:13:30,malay,,fat,54.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,blankets,3,9,no,2.916176536907973,101.7447419782807,3.0
03/11/2015,21:15:51,malay,female,fat,48.0,no,no_kids,big,black,casual,black,long sleeve,pink,short,clothes,4,8,no,2.9638083871990064,101.66009312454564,2.0
03/11/2015,21:15:51,chinese,female,thin,41.0,no,no_kids,,white,casual,yellow,short_sleeve,black,short,blankets,3,7,no,2.970555550727735,101.67210269265723,1.0
03/11/2015,21:26:53,,male,fat,29.0,no,no_kids,big,black,casual,yellow,,grey,long,clothes,5,7,no,2.9239602322802343,101.64660158027291,1.0
03/11/2015,21:30:09,malay,male,thin,34.0,no,no_kids,big,red,casual,black,short_sleeve,grey,long,clothes,4,7,yes,2.9662092752593945,101.74558784714561,1.0
03/11/2015,21:32:52,malay,male,fat,29.0,yes,young,big,white,casual,yellow,short_sleeve,grey,long,clothes,5,9,no,2.926046436898332,101.71193972908142,2.0
03/11/2015,21:56:30,indian,male,moderate,,no,no_kids,big,red,casual,green,short_sleeve,black,long,clothes,3,10,no,2.9265984493264567,101.64092751892919,2.0
03/11/2015,21:58:24,,female,fat,43.0,,toddler,,blue,casual,black,short_sleeve,grey,long,clothes,5,9,yes,2.9306125599843145,101.69391962217485,2.0
03/11/2015,22:32:11,malay,male,thin,32.0,no,no_kids,big,red,casual,yellow,short_sleeve,grey,long,clothes,5,8,no,2.91174989585545,101.72556718296113,2.0
03/11/2015,22:33:00,malay,male,moderate,29.0,no,no_kids,big,blue,formal,white,short_sleeve,grey,long,clothes,6,8,no,2.9379338405013256,101.6562814924049,1.0
03/11/2015,22:33:00,,female,thin,48.0,yes,toddler,big,red,casual,red,short_sleeve,black,long,clothes,3,10,yes,2.9446064195708312,101.72259902803123,3.0
03/11/2015,22:42:30,chinese,male,moderate,54.0,yes,young,,black,casual,grey,short_sleeve,red,long,clothes,4,8,no,2.9260613315005077,101.71170785126725,2.0
03/11/2015,22:42:30,malay,male,,42.0,no,no_kids,big,black,,grey,long sleeve,green,long,,3,7,no,2.9330723340400637,101.74286557782064,3.0
03/11/2015,23:30:29,malay,female,fat,35.0,no,no_kids,big,green,casual,red,short_sleeve,grey,long,clothes,5,7,no,2.9570693926005864,101.67075448597348,1.0
03/11/2015,23:30:29,malay,female,,40.0,no,no_kids,big,white,casual,red,short_sleeve,black,long,clothes,3,8,,2.904386788459526,101.70649188170792,2.0
03/11/2015,23:39:34,malay,male,moderate,37.0,no,no_kids,big,red,,brown,short_sleeve,white,long,blankets,3,7,no,2.916985714487446,101.64293153908818,2.0
03/11/2015,23:54:41,chinese,male,thin,31.0,,no_kids,big,black,casual,white,short_sleeve,grey,long,clothes,4,8,no,2.968319216155695,101.74712529234621,3.0
