Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
24/10/2015,14:55:41,indian,female,thin,50,no,no_kids,,black,casual,,short_sleeve,black,long,clothes,4,8,no,19,3,17,2.959252251,101.666786,3
24/10/2015,15:01:59,indian,male,,34,,no_kids,big,,formal,orange,long sleeve,black,long,blankets,4,7,yes,56,,10,2.927328854,101.6759946,1
24/10/2015,15:20:20,,female,thin,47,no,no_kids,big,,casual,blue,,brown,long,blankets,6,8,no,42,0,7,2.931887212,101.6407213,3
24/10/2015,15:30:07,malay,,fat,40,no,no_kids,big,blue,,black,,blue_jeans,long,clothes,5,10,no,20,,13,2.939454169,101.639956,2
24/10/2015,15:30:07,chinese,female,thin,51,no,no_kids,big,red,,white,short_sleeve,black,long,clothes,3,8,no,14,2,7,2.965380492,101.6358077,1
24/10/2015,15:30:07,chinese,male,moderate,37,no,no_kids,big,white,casual,black,short_sleeve,,long,clothes,4,7,yes,16,1,20,2.934599617,101.6622515,1
24/10/2015,17:07:48,malay,female,,40,no,no_kids,big,red,formal,red,long sleeve,blue_jeans,long,clothes,5,10,no,37,2,10,2.913977854,101.7214809,1
24/10/2015,17:07:48,,female,thin,54,yes,young,big,red,casual,,short_sleeve,black,long,clothes,5,7,no,38,0,14,2.953151892,101.6457876,3
24/10/2015,17:32:53,indian,female,moderate,,no,,big,,casual,grey,short_sleeve,blue_jeans,short,clothes,6,10,no,58,5,15,2.947404674,101.7225155,3
24/10/2015,18:56:36,indian,female,moderate,49,,no_kids,big,blue,,white,short_sleeve,blue_jeans,long,clothes,3,7,no,18,,10,2.957236712,101.6394192,2
24/10/2015,19:02:34,indian,female,thin,39,no,no_kids,,black,casual,white,long sleeve,black,long,blankets,5,10,yes,24,3,20,2.95109411,101.7134341,
24/10/2015,19:39:23,malay,male,thin,41,no,no_kids,big,blue,casual,red,,black,long,clothes,3,7,yes,53,2,7,2.963450278,101.6887548,3
24/10/2015,19:39:23,chinese,female,moderate,40,no,no_kids,,black,,black,short_sleeve,white,long,clothes,4,10,no,34,4,8,2.935396969,101.742992,1
24/10/2015,20:03:39,malay,male,thin,41,no,no_kids,big,blue,casual,black,short_sleeve,blue_jeans,long,blankets,4,9,no,16,2,15,2.958858058,101.6947694,1
24/10/2015,20:07:19,chinese,female,thin,51,,,big,blue,casual,,,white,long,clothes,4,8,no,35,,20,2.92627066,101.7287669,3
24/10/2015,20:59:01,malay,female,fat,29,,no_kids,big,pink,,grey,,blue,long,clothes,3,8,yes,45,1,9,2.935001243,101.6394673,3
24/10/2015,20:59:01,malay,female,fat,45,no,no_kids,big,black,,blue,short_sleeve,,long,clothes,5,7,no,42,2,8,2.934964024,101.7319388,3
24/10/2015,20:59:01,malay,female,fat,54,no,,big,white,casual,blue,short_sleeve,brown,long,clothes,3,7,,50,5,14,2.934500834,101.6301718,2
24/10/2015,21:06:04,indian,male,,45,no,,big,white,casual,red,short_sleeve,green,long,clothes,6,9,no,55,1,14,2.945916206,101.7466365,3
24/10/2015,21:12:32,malay,,fat,39,no,no_kids,big,grey,,,long sleeve,grey,long,clothes,6,9,no,29,,14,2.960308476,101.7017119,3
24/10/2015,21:12:32,malay,,thin,53,no,no_kids,,black,casual,grey,short_sleeve,brown,long,clothes,5,8,yes,19,,15,2.967103729,101.7250105,1
24/10/2015,21:45:54,malay,female,thin,37,no,,,blue,casual,red,long sleeve,grey,long,clothes,4,8,no,53,,21,2.938023108,101.6986246,
24/10/2015,21:45:54,malay,male,fat,50,no,no_kids,big,blue,casual,black,,black,long,clothes,3,7,yes,53,5,21,2.954296233,101.7289079,2
24/10/2015,23:32:46,chinese,female,thin,34,no,,big,pink,formal,white,short_sleeve,blue,long,clothes,6,8,no,24,5,17,2.907214587,101.7204091,1
24/10/2015,23:40:46,indian,male,thin,46,no,no_kids,big,blue,,blue,short_sleeve,brown,short,,4,10,no,52,3,14,2.934446367,101.7068809,3
24/10/2015,23:47:35,,male,thin,33,no,no_kids,,black,casual,,,blue_jeans,short,clothes,3,8,no,59,0,21,2.956628239,101.6924876,
25/10/2015,0:08:09,malay,male,fat,42,no,no_kids,big,black,casual,red,short_sleeve,black,long,blankets,4,7,no,39,3,7,2.914232837,101.6770645,1
25/10/2015,0:11:08,,male,fat,50,,no_kids,big,grey,,grey,short_sleeve,red,short,clothes,6,10,yes,15,4,20,2.908522335,101.7102631,3
25/10/2015,1:29:47,chinese,female,fat,54,,no_kids,big,brown,casual,,,black,long,clothes,3,7,no,29,5,8,2.969853108,101.7228356,1
25/10/2015,8:15:00,chinese,male,thin,38,no,,big,red,casual,white,short_sleeve,blue_jeans,long,clothes,4,10,,24,3,14,2.930409306,101.6978024,2
25/10/2015,8:15:00,chinese,,thin,30,no,no_kids,big,blue,casual,,short_sleeve,pink,short,clothes,3,10,yes,36,1,15,2.924422945,101.6926708,2
25/10/2015,8:17:23,malay,male,fat,54,no,no_kids,,red,casual,,short_sleeve,blue_jeans,long,clothes,4,8,yes,16,1,21,2.924179969,101.7160804,
26/10/2015,8:40:01,malay,female,moderate,47,no,no_kids,big,purple,casual,blue,long sleeve,black,long,clothes,6,10,yes,13,4,16,2.921285236,101.7428619,3
26/10/2015,8:40:01,,male,thin,29,no,,small,red,,orange,short_sleeve,white,long,clothes,6,9,yes,52,0,14,2.949445908,101.6366304,1
26/10/2015,8:40:01,malay,female,fat,46,no,no_kids,,white,casual,purple,long sleeve,pink,long,clothes,5,8,no,43,3,7,2.903899253,101.7467809,3
26/10/2015,8:40:01,malay,male,moderate,41,yes,baby,big,green,casual,black,short_sleeve,grey,long,,3,9,no,13,2,10,2.918568826,101.6655585,3
26/10/2015,9:15:05,indian,male,moderate,41,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,7,no,26,1,10,2.917723073,101.7385997,1
29/10/2015,21:19:48,chinese,female,moderate,42,no,no_kids,small,black,casual,purple,short_sleeve,purple,long,,6,8,no,35,3,11,2.948750936,101.6883207,2
29/10/2015,21:28:23,chinese,female,fat,32,no,no_kids,big,black,casual,red,short_sleeve,brown,short,clothes,5,10,no,44,2,14,2.94215071,101.6661886,3
29/10/2015,21:28:23,,male,fat,35,no,no_kids,small,brown,casual,grey,long sleeve,blue_jeans,short,clothes,3,8,no,56,5,14,2.946104338,101.6782598,3
29/10/2015,21:30:29,foreigner ,female,fat,45,no,no_kids,big,purple,casual,red,short_sleeve,black,long,,6,10,no,37,2,18,2.91708056,101.7063833,3
29/10/2015,21:49:52,indian,male,,,yes,young,big,black,,pink,short_sleeve,grey,long,clothes,6,9,no,54,3,11,2.929293961,101.7216268,1
29/10/2015,21:59:25,malay,female,fat,47,,no_kids,,grey,casual,black,long sleeve,white,long,clothes,4,10,no,16,3,8,2.932200514,101.6887817,2
29/10/2015,21:59:25,,male,fat,34,no,no_kids,,,casual,brown,short_sleeve,grey,short,clothes,6,8,no,49,0,20,2.958225344,101.6816153,1
29/10/2015,21:59:25,malay,female,moderate,44,no,no_kids,big,white,casual,black,long sleeve,black,long,clothes,6,7,no,25,4,12,2.970728476,101.7225717,3
29/10/2015,22:38:51,indian,male,fat,38,no,no_kids,big,red,casual,blue,short_sleeve,white,long,clothes,6,10,no,51,1,18,2.960950706,101.7416634,1
30/10/2015,18:53:06,malay,male,thin,49,,no_kids,big,green,formal,,long sleeve,black,long,clothes,5,8,no,16,0,8,2.930343851,101.6973027,1
01/11/2015,6:44:39,malay,female,,47,no,no_kids,big,,casual,black,short_sleeve,blue,long,clothes,4,10,no,23,1,16,2.951659203,101.7083832,3
01/11/2015,7:15:46,malay,female,thin,,,no_kids,big,blue,casual,,long sleeve,green,long,clothes,6,10,yes,15,0,11,2.969799293,101.6626852,3
01/11/2015,7:49:27,indian,male,thin,52,no,no_kids,big,yellow,casual,red,short_sleeve,purple,short,clothes,4,8,no,32,5,16,2.923524901,101.7374016,2
01/11/2015,8:07:53,malay,male,fat,29,yes,young,,black,casual,orange,short_sleeve,blue_jeans,long,clothes,6,9,,30,2,11,2.959053443,101.6525998,
02/11/2015,13:32:51,foreigner ,male,thin,44,no,no_kids,big,white,,orange,long sleeve,black,long,clothes,3,9,no,11,4,8,2.943017762,101.7169631,1
02/11/2015,13:54:53,indian,male,moderate,50,no,no_kids,small,black,casual,black,short_sleeve,black,long,clothes,6,10,no,26,3,12,2.927838796,101.6800139,2
02/11/2015,14:29:06,malay,female,fat,34,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,no,22,5,16,2.943391953,101.6838972,1
02/11/2015,14:40:43,malay,female,,53,no,no_kids,big,white,formal,black,long sleeve,black,long,clothes,6,7,no,22,0,15,2.955817524,101.6291738,3
02/11/2015,14:50:13,malay,male,fat,,no,no_kids,small,white,casual,,short_sleeve,,long,clothes,6,8,no,60,4,14,2.933546101,101.6685273,1
02/11/2015,14:50:13,malay,male,moderate,,no,no_kids,big,orange,casual,black,short_sleeve,grey,long,clothes,3,7,,32,4,9,2.945753843,101.7205461,3
02/11/2015,15:15:59,indian,female,thin,36,no,no_kids,big,red,casual,blue,long sleeve,black,long,clothes,4,8,no,17,4,19,2.908471426,101.6472248,2
02/11/2015,15:20:26,,male,thin,43,no,no_kids,,blue,casual,black,short_sleeve,grey,long,,3,7,no,21,0,13,2.949665041,101.7160896,3
02/11/2015,17:19:17,malay,female,fat,44,no,no_kids,big,,traditional,white,,white,long,clothes,6,9,yes,30,5,10,2.944287621,101.7450908,3
02/11/2015,17:23:07,malay,female,fat,50,no,no_kids,big,red,traditional,red,long sleeve,red,long,clothes,5,9,yes,19,0,15,2.938080613,101.6446418,3
02/11/2015,17:23:07,malay,female,fat,55,no,no_kids,big,red,traditional,purple,long sleeve,purple,long,,3,7,no,28,3,18,2.951148551,101.6999127,3
02/11/2015,17:43:38,malay,female,,29,,no_kids,big,pink,traditional,purple,long sleeve,purple,long,clothes,5,10,yes,41,3,16,2.944442879,101.6932413,
02/11/2015,17:47:23,indian,female,thin,28,no,no_kids,big,black,casual,black,short_sleeve,,long,blankets,4,8,no,19,0,11,2.968831167,101.6437951,3
02/11/2015,18:06:43,malay,male,fat,35,no,no_kids,big,blue,casual,black,short_sleeve,,long,,5,9,no,22,1,8,2.908265235,101.646757,2
02/11/2015,18:18:21,,male,moderate,46,,no_kids,big,brown,,green,,blue_jeans,long,clothes,6,7,,43,1,13,2.920281423,101.6988294,3
02/11/2015,18:39:35,indian,male,,50,no,no_kids,big,red,casual,orange,short_sleeve,black,long,clothes,5,7,,26,4,16,2.94598195,101.6560701,1
02/11/2015,18:39:35,malay,female,thin,33,no,no_kids,small,pink,traditional,purple,long sleeve,purple,long,clothes,3,10,no,32,5,9,2.937364649,101.6856716,1
02/11/2015,19:00:24,malay,female,moderate,34,no,no_kids,big,black,,blue,long sleeve,black,long,clothes,6,7,no,53,0,9,2.934838576,101.7238196,1
02/11/2015,19:02:13,malay,male,fat,40,no,no_kids,big,blue,casual,black,short_sleeve,,long,clothes,5,9,no,48,3,11,2.936138329,101.7184584,1
02/11/2015,19:00:14,,female,fat,33,no,no_kids,big,,casual,grey,long sleeve,grey,long,clothes,3,7,,44,2,11,2.914790045,101.6915935,3
02/11/2015,19:14:08,indian,female,moderate,52,no,no_kids,big,red,casual,orange,short_sleeve,black,short,clothes,5,8,no,11,2,9,2.960788038,101.6495573,1
02/11/2015,19:14:08,chinese,male,fat,54,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,50,5,9,2.935664733,101.7007438,2
02/11/2015,19:35:06,malay,female,moderate,38,no,no_kids,big,blue,,,short_sleeve,red,short,clothes,3,10,no,33,0,18,2.916069594,101.7182686,3
02/11/2015,19:36:41,foreigner ,male,thin,43,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,10,no,39,2,10,2.908670847,101.7407729,2
02/11/2015,19:49:45,foreigner ,male,thin,45,no,no_kids,big,green,casual,green,short_sleeve,,long,clothes,3,8,,51,0,14,2.935895507,101.6683542,3
02/11/2015,20:11:16,malay,male,,52,no,no_kids,big,blue,traditional,brown,long sleeve,brown,long,clothes,6,9,yes,27,0,21,2.91131555,101.679802,2
02/11/2015,20:11:16,malay,,fat,37,no,no_kids,big,grey,casual,green,short_sleeve,,long,clothes,3,9,no,49,4,21,2.949295895,101.6396812,3
02/11/2015,20:43:51,malay,male,fat,41,,no_kids,big,white,casual,black,short_sleeve,green,long,clothes,5,10,no,39,4,10,2.924567622,101.7276728,3
02/11/2015,21:21:52,,male,fat,45,no,no_kids,big,black,casual,white,short_sleeve,blue,long,clothes,5,10,,56,5,8,2.948343024,101.6529578,3
02/11/2015,21:31:46,malay,female,thin,53,no,no_kids,big,green,formal,white,long sleeve,black,long,clothes,5,10,no,35,4,16,2.914400354,101.7357973,3
02/11/2015,21:36:02,malay,male,thin,39,no,no_kids,big,,casual,,short_sleeve,,long,blankets,4,8,yes,43,5,14,2.923221244,101.649769,3
02/11/2015,22:08:41,indian,male,,32,no,no_kids,big,white,casual,brown,short_sleeve,grey,long,clothes,6,10,no,18,1,14,2.973088648,101.6651585,3
02/11/2015,22:10:28,malay,female,thin,,no,no_kids,,pink,,purple,long sleeve,purple,long,clothes,3,8,yes,43,0,7,2.911870442,101.6832623,1
02/11/2015,23:09:00,indian,female,thin,33,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,9,no,54,5,7,2.933525997,101.7384456,2
02/11/2015,23:12:22,indian,female,fat,46,,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,39,5,17,2.912532462,101.6392835,1
02/11/2015,23:14:25,indian,female,fat,30,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,3,8,no,14,2,21,2.909648859,101.7357739,3
03/11/2015,0:26:16,chinese,male,,55,no,no_kids,,white,casual,blue,short_sleeve,white,short,clothes,5,10,,29,5,12,2.934576867,101.6463404,2
03/11/2015,0:34:09,indian,,thin,30,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,8,no,31,4,8,2.944681298,101.6922647,2
03/11/2015,0:54:05,,male,fat,34,no,no_kids,big,white,casual,yellow,,,long,clothes,5,7,,27,1,13,2.917023107,101.700027,3
03/11/2015,1:14:32,indian,female,fat,39,no,no_kids,,blue,formal,black,long sleeve,black,long,clothes,3,10,no,31,1,9,2.92694313,101.6567547,
03/11/2015,8:09:27,chinese,female,fat,41,no,no_kids,big,brown,casual,orange,short_sleeve,black,long,clothes,4,10,no,34,1,14,2.938845758,101.6630768,
03/11/2015,8:51:31,chinese,male,fat,,no,no_kids,big,blue,casual,grey,short_sleeve,blue_jeans,short,clothes,4,7,yes,32,1,16,2.918683142,101.7328589,2
03/11/2015,9:20:56,indian,male,moderate,35,,no_kids,big,red,casual,brown,short_sleeve,blue,short,clothes,3,7,no,11,1,13,2.914040327,101.6617645,1
03/11/2015,10:39:34,malay,female,thin,34,no,no_kids,big,blue,formal,orange,long sleeve,blue,long,clothes,4,7,no,54,3,15,2.930154141,101.6609396,3
03/11/2015,14:27:01,chinese,male,moderate,55,no,no_kids,,black,,brown,short_sleeve,black,short,clothes,3,7,no,24,5,16,2.917883712,101.719975,2
03/11/2015,15:22:19,indian,,moderate,47,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,10,no,49,3,11,2.926158683,101.6418201,1
03/11/2015,17:15:38,chinese,male,thin,45,no,no_kids,,red,,red,short_sleeve,blue_jeans,short,clothes,4,8,no,45,0,18,2.940978723,101.6433598,3
03/11/2015,17:51:32,malay,female,fat,31,no,no_kids,big,blue,,blue,long sleeve,blue,long,clothes,4,8,no,51,1,18,2.928152378,101.7331086,2
03/11/2015,18:47:12,chinese,female,thin,41,no,no_kids,big,orange,casual,grey,long sleeve,,long,clothes,3,8,no,18,3,16,2.928966658,101.703524,2
03/11/2015,19:16:59,foreigner ,male,thin,42,no,no_kids,big,white,casual,,short_sleeve,pink,short,clothes,6,9,no,16,2,15,2.939141274,101.6448118,2
03/11/2015,19:37:38,foreigner ,,fat,36,no,no_kids,big,grey,casual,yellow,short_sleeve,black,long,clothes,5,7,no,14,3,19,2.948545067,101.7300481,1
03/11/2015,19:37:38,foreigner ,female,fat,54,no,no_kids,big,white,,green,long sleeve,white,long,blankets,5,8,no,48,5,20,2.909665212,101.7179025,3
03/11/2015,19:40:43,chinese,female,thin,44,no,no_kids,big,blue,casual,green,short_sleeve,black,long,clothes,6,10,,29,0,7,2.951422754,101.731309,1
03/11/2015,19:40:43,malay,female,,47,no,no_kids,big,white,casual,red,short_sleeve,brown,long,clothes,5,10,no,42,3,7,2.910426184,101.6647436,1
03/11/2015,19:40:43,malay,,moderate,47,,no_kids,big,,casual,red,short_sleeve,black,long,clothes,3,9,no,43,3,12,2.951708147,101.6310818,
03/11/2015,20:20:31,malay,male,fat,29,no,no_kids,big,red,casual,purple,short_sleeve,white,short,clothes,4,8,no,60,5,15,2.954490883,101.7302788,3
03/11/2015,20:22:04,malay,female,fat,41,no,no_kids,,black,casual,green,short_sleeve,black,long,clothes,6,9,no,29,4,7,2.934852095,101.6800077,3
03/11/2015,20:44:37,malay,female,thin,50,no,no_kids,,grey,casual,green,short_sleeve,grey,short,clothes,6,10,no,37,4,20,2.92262312,101.6290685,3
03/11/2015,21:13:30,malay,,fat,54,no,no_kids,big,blue,casual,black,short_sleeve,black,long,blankets,3,9,no,23,1,7,2.916176537,101.744742,3
03/11/2015,21:15:51,malay,female,fat,48,no,no_kids,big,black,casual,black,long sleeve,pink,short,clothes,4,8,no,11,5,14,2.963808387,101.6600931,2
03/11/2015,21:15:51,chinese,female,thin,41,no,no_kids,,white,casual,yellow,short_sleeve,black,short,blankets,3,7,no,60,5,18,2.970555551,101.6721027,1
03/11/2015,21:26:53,,male,fat,29,no,no_kids,big,black,casual,yellow,,grey,long,clothes,5,7,no,27,0,17,2.923960232,101.6466016,1
03/11/2015,21:30:09,malay,male,thin,34,no,no_kids,big,red,casual,black,short_sleeve,grey,long,clothes,4,7,yes,15,1,15,2.966209275,101.7455878,1
03/11/2015,21:32:52,malay,male,fat,29,yes,young,big,white,casual,yellow,short_sleeve,grey,long,clothes,5,9,no,12,1,20,2.926046437,101.7119397,2
03/11/2015,21:56:30,indian,male,moderate,,no,no_kids,big,red,casual,green,short_sleeve,black,long,clothes,3,10,no,50,0,18,2.926598449,101.6409275,2
03/11/2015,21:58:24,,female,fat,43,,toddler,,blue,casual,black,short_sleeve,grey,long,clothes,5,9,yes,54,2,21,2.93061256,101.6939196,2
03/11/2015,22:32:11,malay,male,thin,32,no,no_kids,big,red,casual,yellow,short_sleeve,grey,long,clothes,5,8,no,37,4,7,2.911749896,101.7255672,2
03/11/2015,22:33:00,malay,male,moderate,29,no,no_kids,big,blue,formal,white,short_sleeve,grey,long,clothes,6,8,no,45,2,9,2.937933841,101.6562815,1
03/11/2015,22:33:00,,female,thin,48,yes,toddler,big,red,casual,red,short_sleeve,black,long,clothes,3,10,yes,17,5,18,2.94460642,101.722599,3
03/11/2015,22:42:30,chinese,male,moderate,54,yes,young,,black,casual,grey,short_sleeve,red,long,clothes,4,8,no,46,3,18,2.926061332,101.7117079,2
03/11/2015,22:42:30,malay,male,,42,no,no_kids,big,black,,grey,long sleeve,green,long,,3,7,no,31,5,19,2.933072334,101.7428656,3
03/11/2015,23:30:29,malay,female,fat,35,no,no_kids,big,green,casual,red,short_sleeve,grey,long,clothes,5,7,no,21,1,14,2.957069393,101.6707545,1
03/11/2015,23:30:29,malay,female,,40,no,no_kids,big,white,casual,red,short_sleeve,black,long,clothes,3,8,,49,3,13,2.904386788,101.7064919,2
03/11/2015,23:39:34,malay,male,moderate,37,no,no_kids,big,red,,brown,short_sleeve,white,long,blankets,3,7,no,15,0,7,2.916985714,101.6429315,2
03/11/2015,23:54:41,chinese,male,thin,31,,no_kids,big,black,casual,white,short_sleeve,grey,long,clothes,4,8,no,54,0,18,2.968319216,101.7471253,3
03/11/2015,23:54:41,malay,,thin,55,no,no_kids,big,,casual,white,,black,short,clothes,6,9,no,20,3,10,2.922022975,101.6642776,2
03/11/2015,23:54:41,chinese,male,thin,,no,no_kids,big,white,casual,white,short_sleeve,,short,,5,7,no,22,2,21,2.914685672,101.682779,1
04/11/2015,1:21:42,indian,male,thin,37,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,blankets,6,9,no,,3,9,2.963707503,101.7117114,1
04/11/2015,1:35:20,,,,30,no,no_kids,big,white,casual,grey,short_sleeve,black,short,clothes,4,8,no,39,2,15,2.962342707,101.6555812,1
04/11/2015,1:56:39,indian,male,moderate,45,no,no_kids,small,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,,3,18,2.954237707,101.7374635,2
04/11/2015,2:39:24,foreigner ,female,fat,28,no,no_kids,big,green,casual,grey,short_sleeve,blue_jeans,long,clothes,6,8,no,22,1,20,2.922829261,101.7104236,2
04/11/2015,2:39:24,foreigner ,female,moderate,44,no,no_kids,big,red,casual,pink,short_sleeve,grey,long,clothes,4,9,no,49,0,8,2.931169685,101.662908,1
04/11/2015,3:59:41,indian,male,moderate,33,no,no_kids,big,purple,casual,white,short_sleeve,black,long,clothes,5,10,yes,42,4,16,2.970966455,101.6698387,2
04/11/2015,5:40:28,malay,male,moderate,32,no,no_kids,big,red,casual,white,short_sleeve,grey,short,blankets,5,9,no,35,4,11,2.910689023,101.67458,2
04/11/2015,7:25:24,malay,male,thin,37,no,no_kids,small,white,,white,short_sleeve,black,long,clothes,4,9,,54,1,13,2.934458597,101.7177281,1
04/11/2015,7:51:40,malay,male,moderate,39,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,9,no,11,5,7,2.96958788,101.7254229,3
04/11/2015,8:47:54,indian,male,moderate,35,,no_kids,,blue,formal,white,short_sleeve,brown,long,clothes,6,9,no,55,2,17,2.968260802,101.6848408,1
04/11/2015,9:12:22,indian,,fat,36,no,no_kids,,blue,traditional,red,short_sleeve,white,long,clothes,6,10,no,51,0,11,2.953458546,101.6651416,2
04/11/2015,9:51:50,malay,female,thin,,yes,toddler,big,blue,traditional,pink,long sleeve,pink,long,clothes,5,9,no,57,1,20,2.908012718,101.671837,2
04/11/2015,10:00:57,,female,thin,48,no,no_kids,big,black,casual,white,short_sleeve,blue_jeans,long,clothes,6,8,no,30,0,16,2.951961613,101.6610564,3
04/11/2015,10:00:57,chinese,female,thin,51,no,no_kids,big,blue,casual,white,short_sleeve,brown,short,clothes,4,9,,24,5,19,2.963397093,101.722304,
04/11/2015,10:01:50,malay,male,thin,28,,toddler,big,white,casual,white,short_sleeve,black,short,clothes,3,7,yes,12,3,9,2.91671785,101.6677269,3
04/11/2015,10:29:45,malay,male,thin,44,,no_kids,big,black,formal,white,short_sleeve,black,long,clothes,3,10,no,17,0,11,2.960871822,101.6574153,2
